year,state_code,dist_code,court_no,mean_days,median_days
2017,23,7,1,50.82001184132623,34.0
2017,23,8,1,24.846200980392158,22.0
2017,23,9,1,30.140456182472988,28.0
2017,23,10,1,33.249618902439025,15.0
2017,23,11,1,49.03299492385787,38.0
2017,23,12,1,40.31212121212121,36.0
2017,23,13,1,35.65837696335078,17.0
2017,23,14,1,39.27167113494191,36.0
2017,23,15,1,18.024520009252832,3.0
2017,23,16,1,37.55453350854139,28.0
2017,23,17,1,66.17024726388325,36.0
2017,23,18,1,31.78,10.0
2017,23,19,1,66.85617310140009,30.0
2017,23,20,1,58.99462472625921,31.0
2017,23,21,1,91.37193426042984,66.0
2017,23,22,1,40.1593707250342,31.0
2017,23,23,1,84.40337966748433,56.0
2017,23,24,1,41.891959798994975,28.0
2017,23,25,1,38.07307338041142,34.0
2017,23,26,1,35.83377541998232,8.0
2017,23,27,1,78.87692747001714,35.0
2017,23,28,1,34.922562674094706,32.0
2017,23,29,1,37.85040677403288,26.0
2017,23,30,1,59.433575803981626,43.0
2017,23,31,1,30.203259005145796,9.0
2017,23,32,1,93.34456790123457,70.0
2017,23,33,1,53.856064181217555,40.0
2017,23,34,1,60.625057861441135,39.0
2017,23,35,1,65.20387811634349,35.0
2017,23,36,1,21.58946439081813,10.0
2017,23,37,1,30.2234375,29.0
2017,23,38,1,43.96756756756757,41.0
2017,23,39,1,51.87291169451074,31.0
2017,23,40,1,51.99782244556114,38.0
2017,23,41,1,64.25211565585332,45.0
2017,23,42,1,47.301318267419965,36.0
2017,23,43,1,33.16701193647036,25.0
2017,23,44,1,22.212627986348124,4.0
2017,23,45,1,86.214522417154,57.0
2017,23,46,1,90.68483243353367,71.0
2017,23,47,1,66.34890092249738,31.0
2017,23,48,1,41.91173120728929,33.0
2017,23,49,1,32.051121544079294,29.0
2017,23,50,1,60.72903761415161,40.0
2017,24,1,2,21.11787072243346,21.0
2017,24,3,4,13.224489795918368,8.0
2017,24,2,4,17.53846153846154,10.5
2017,24,4,2,4.681003584229391,2.0
2017,24,2,3,4.785714285714286,3.5
2017,24,4,5,4.197139938712972,2.0
2017,24,4,7,1.8888888888888888,2.0
2017,24,4,9,2.0,1.0
2017,25,1,1,14.935361216730039,10.0
2017,25,2,1,14.286506469500925,13.0
2017,25,6,1,8.57258064516129,6.0
2017,25,3,1,19.69868995633188,14.0
2017,25,4,1,11.946969696969697,10.0
2017,25,5,1,28.80373831775701,20.0
2017,25,1,6,13.433414043583536,10.0
2017,25,2,5,16.418338108882523,11.0
2017,25,9,1,20.490825688073393,20.0
2017,26,1,1,7.762250453720508,1.0
2017,26,2,1,19.416286932235778,1.0
2017,26,3,1,27.176541554959787,2.0
2017,26,4,1,15.756424485614275,1.0
2017,26,5,1,20.156072874493926,1.0
2017,26,6,1,11.076680417374424,1.0
2017,26,7,1,13.001232475735634,1.0
2017,26,8,1,16.322137868205285,1.0
2017,26,9,1,5.97062834364838,1.0
2017,26,10,1,39.494497432135,1.0
2017,26,11,1,8.975179056557174,1.0
2017,26,1,2,41.95520980669495,14.0
2017,26,2,2,95.10249590834697,73.0
2017,26,3,2,43.71492675201267,11.0
2017,26,4,2,45.62639533735059,20.0
2017,26,5,2,91.44430366381586,86.0
2017,26,6,2,5.78649214288248,1.0
2017,26,7,2,124.47376960519199,35.0
2017,26,8,2,36.291783525501195,13.0
2017,26,9,2,27.345585843471472,13.0
2017,26,10,2,26.238584273624824,13.0
2017,26,11,2,14.589130653434808,3.0
2017,27,1,1,2.3225037520967597,1.0
2017,27,1,3,3.0741816469110606,1.0
2017,29,1,1,39.03064592173503,8.0
2017,29,3,1,105.42579505300354,76.0
2017,29,4,1,78.1982191250484,59.0
2017,29,5,1,52.45619624084103,49.0
2017,29,6,1,96.84703010577705,44.0
2017,29,8,13,69.3883495145631,42.0
2017,29,9,1,139.4468560905025,98.0
2017,29,10,1,44.842658528314686,25.0
2017,29,2,25,51.670731707317074,34.5
2017,29,7,1,98.55653846153847,67.5
2017,29,1,10,69.96449704142012,27.0
2017,29,3,16,61.177474402730375,48.0
2017,29,3,24,252.30769230769232,211.0
2017,29,5,24,65.73939393939393,55.0
2017,29,6,11,102.8780487804878,61.0
2017,29,6,12,188.28961748633878,188.0
2017,29,7,8,412.77017114914423,387.0
2017,29,7,24,341.4410377358491,334.0
2017,29,8,2,30.875,18.0
2017,29,8,14,95.64630225080386,73.0
2017,29,9,15,365.4597701149425,392.0
2017,29,9,26,186.1043165467626,171.5
2017,29,9,27,198.4413357400722,193.0
2017,29,10,8,129.5054347826087,112.5
2017,29,10,15,54.328125,44.0
2017,29,1,25,468.47222222222223,434.5
2017,29,1,20,58.507462686567166,55.0
2017,29,7,4,86.20627802690584,52.5
2017,29,2,3,95.57853638311104,73.0
2017,29,2,18,120.57462686567165,106.0
2017,29,2,24,269.47422947422945,304.0
2017,30,1,1,32.89430147058823,29.0
2017,30,2,1,48.86246122026887,35.0
2017,31,1,1,17.455357142857142,4.0
2017,31,2,1,17.840935672514618,13.0
2017,32,1,1,20.8171875,10.0
2017,33,1,2,59.12820512820513,35.0
2017,33,2,2,85.01388888888889,64.0
2017,33,1,3,61.276595744680854,31.0
2017,33,2,3,69.92682926829268,48.0
2018,1,1,3,14.5,2.5
2018,1,2,1,3.5475578406169666,1.0
2018,1,3,2,20.283205890682527,10.0
2018,1,4,1,4.923076923076923,2.0
2018,1,5,1,18.048530097993467,15.0
2018,1,7,1,17.724938541382137,13.0
2018,1,8,1,11.201626961069145,9.0
2018,1,9,1,18.723587223587224,14.0
2018,1,10,1,7.702596380802517,7.0
2018,1,11,3,8.18625,7.0
2018,1,12,1,2.5005359056806,1.0
2018,1,13,1,3.0484511517077046,2.0
2018,1,14,1,11.631460674157303,3.0
2018,1,15,2,33.178003533568905,9.0
2018,1,17,1,2.1960991038481814,2.0
2018,1,18,1,3.7086183310533514,1.0
2018,1,19,4,20.361138370951913,12.0
2018,1,20,1,19.979133789233735,16.0
2018,1,21,1,17.238336562826056,8.0
2018,1,24,1,8.311787072243346,6.0
2018,1,25,1,30.468589849561912,14.0
2018,1,26,1,7.756807394454159,7.0
2018,1,26,9,8.175155279503105,5.0
2018,1,27,1,5.730695245946689,3.0
2018,1,28,1,1.4630225080385852,1.0
2018,1,29,1,13.475182228392919,10.0
2018,1,30,12,7.967661691542289,5.0
2018,1,31,1,18.12975849365534,13.0
2018,1,31,17,29.11795407098121,16.0
2018,1,32,1,7.106269925611052,3.0
2018,1,33,1,7.340490797546012,6.0
2018,1,34,1,11.392021669539522,6.0
2018,1,35,13,19.61243611584327,10.0
2018,1,36,1,10.38728323699422,7.0
2018,1,8,11,5.035149384885765,3.0
2018,1,37,2,3.154467250226381,1.5
2018,1,41,17,60.44489247311828,55.0
2018,1,1,7,21.87150837988827,11.0
2018,1,20,9,3.614669421487603,2.0
2018,1,21,25,8.214784633294528,3.0
2018,1,21,28,4.239130434782608,2.0
2018,1,25,4,19.631671968893603,9.0
2018,1,28,11,8.652941176470588,2.0
2018,1,28,12,40.262008733624455,31.0
2018,1,28,13,22.976109215017065,17.0
2018,1,31,7,59.805350553505534,56.0
2018,1,36,9,11.265873015873016,6.0
2018,1,25,24,38.19240506329114,18.0
2018,1,30,21,29.22530864197531,17.0
2018,1,1,1,46.857142857142854,50.5
2018,1,2,2,40.175,43.0
2018,1,3,3,11.770053475935828,3.0
2018,1,4,2,35.282838621630845,22.0
2018,1,5,2,1.9909443725743856,1.0
2018,1,7,2,14.448275862068966,7.0
2018,1,8,2,2.8814076667564414,2.0
2018,1,9,2,25.26384873818267,15.0
2018,1,10,2,8.378636561007381,7.0
2018,1,11,4,68.55337690631808,52.0
2018,1,13,2,11.631666666666666,5.0
2018,1,14,2,23.98835516739447,28.0
2018,1,17,2,66.32456140350877,80.0
2018,1,18,2,2.142857142857143,2.0
2018,1,19,3,19.64660372410176,13.0
2018,1,20,3,21.348911651728553,17.0
2018,1,21,2,37.46566453985076,8.0
2018,1,24,2,34.813559322033896,31.0
2018,1,26,2,7.8387469508280905,6.0
2018,1,27,2,1.3376918703808982,1.0
2018,1,28,2,39.37615330021292,32.0
2018,1,29,2,10.573588134626355,7.0
2018,1,31,3,8.146457597898367,3.0
2018,1,32,2,31.266404199475065,14.0
2018,1,33,2,52.0,52.0
2018,1,34,3,46.00576871478401,21.0
2018,1,35,12,23.40114722753346,24.0
2018,1,23,1,64.87272727272727,62.0
2018,1,23,3,51.67454688731284,39.0
2018,1,23,6,108.29146484048772,83.0
2018,1,23,9,73.78982910694597,55.0
2018,1,23,10,28.397474557105163,10.0
2018,1,23,15,94.72297037322046,75.0
2018,2,2,1,45.29137868315751,41.0
2018,2,3,1,68.56322869955157,44.0
2018,2,4,1,74.59977259806708,35.0
2018,2,5,1,42.23591310251188,36.0
2018,2,5,17,142.98504983388705,98.0
2018,2,7,1,49.234598324297686,41.0
2018,2,10,1,77.36266349583829,63.0
2018,2,11,6,18.633613445378153,11.0
2018,2,15,1,53.680374804789174,38.0
2018,2,17,1,44.337954289996254,27.0
2018,2,19,1,70.52527254707631,55.0
2018,2,20,1,79.25061500615006,56.0
2018,2,21,1,68.66947368421053,53.0
2018,2,23,1,50.591253791708795,33.0
2018,2,2,16,46.04303278688525,35.0
2018,2,2,26,68.26804123711341,63.0
2018,2,3,5,66.04347826086956,51.0
2018,2,3,19,78.58620689655173,55.0
2018,2,4,3,74.36181163149769,40.0
2018,2,4,6,44.032951289398284,38.0
2018,2,4,22,54.753535353535355,46.0
2018,2,4,34,55.22478386167147,7.0
2018,2,5,23,40.00972972972973,35.0
2018,2,5,32,127.16379310344827,136.5
2018,2,7,14,67.98584905660377,38.0
2018,2,7,15,73.47420965058237,62.0
2018,2,7,27,39.539906103286384,33.0
2018,2,10,6,82.93290322580646,84.0
2018,2,10,15,68.72365805168987,50.0
2018,2,10,30,76.61094224924013,79.0
2018,2,11,1,54.980716253443525,44.0
2018,2,11,19,81.51576994434137,62.0
2018,2,11,23,80.70506108202443,62.0
2018,2,15,10,88.43529411764706,46.0
2018,2,17,22,57.23118865866957,34.0
2018,2,19,13,79.48214285714286,67.0
2018,2,20,6,108.09237875288683,70.0
2018,2,20,10,53.8,48.0
2018,2,20,24,107.24489795918367,76.0
2018,2,21,17,67.16666666666667,49.0
2018,2,23,6,41.34527687296417,39.5
2018,2,23,13,32.57068062827225,21.0
2018,2,23,20,36.27180527383367,33.0
2018,2,23,23,44.17037037037037,39.0
2018,2,3,23,68.43697478991596,46.0
2018,2,11,28,31.460199004975124,31.0
2018,2,4,31,62.94356261022928,45.0
2018,2,11,5,50.366981394057206,42.0
2018,2,20,11,75.23463687150839,64.0
2018,3,1,1,8.015816788862345,5.0
2018,3,2,1,7.780327868852459,5.0
2018,3,3,1,7.508186900958466,3.0
2018,3,4,1,10.91776138204067,5.0
2018,3,5,1,7.599163179916318,5.0
2018,3,6,1,32.5872427220471,8.0
2018,3,7,1,45.67567567567568,39.0
2018,3,8,1,9.262243989314337,2.0
2018,3,9,1,15.917306556408741,10.0
2018,3,10,1,6.514670896114195,3.0
2018,3,11,1,9.218003186404673,4.0
2018,3,12,1,5.152380952380953,2.0
2018,3,13,1,2.3777858969674828,1.0
2018,3,14,1,1.423085315295658,1.0
2018,3,15,1,11.282012954658695,3.0
2018,3,16,1,6.255583126550868,4.0
2018,3,17,1,2.4791666666666665,1.0
2018,3,18,1,7.730843528654217,3.0
2018,3,19,1,7.848252344416028,1.0
2018,3,21,1,13.195021881838075,5.0
2018,3,22,1,4.5412392285597045,2.0
2018,3,23,1,2.98662534659925,2.0
2018,3,24,17,15.789507086947324,12.0
2018,3,25,1,4.437678401522359,2.0
2018,3,26,3,8.426851851851852,2.0
2018,3,28,1,7.076961271102284,3.0
2018,3,29,1,1.5144,1.0
2018,3,30,1,23.05239179954442,10.0
2018,3,27,1,10.532637075718016,5.0
2018,3,20,3,7.328570646521049,1.0
2018,3,20,7,9.59286412512219,2.0
2018,3,10,18,12.026694045174539,6.0
2018,3,11,13,8.736654804270463,7.0
2018,3,12,16,17.76551724137931,8.0
2018,3,16,7,58.1703056768559,54.0
2018,3,18,22,11.929133858267717,1.0
2018,3,18,23,52.556451612903224,2.0
2018,3,21,5,23.329268292682926,7.0
2018,3,21,13,11.763157894736842,2.0
2018,3,21,18,2.6474358974358974,1.0
2018,3,22,18,3.1688500727802036,2.0
2018,3,24,9,23.0,5.0
2018,3,25,8,27.602739726027398,5.0
2018,3,27,8,22.74153846153846,13.0
2018,3,29,7,1.6666666666666667,2.0
2018,3,15,13,63.47133757961783,2.0
2018,3,15,18,2.4383259911894273,1.0
2018,3,28,7,63.88157894736842,19.0
2018,3,21,14,30.611857825567505,18.0
2018,3,20,2,25.653498017134382,18.0
2018,3,20,8,155.95593236576136,95.0
2018,4,1,1,42.13472858077175,42.0
2018,4,2,1,10.747255963705546,3.0
2018,4,3,1,40.58011190233977,3.0
2018,4,4,1,8.371794871794872,2.0
2018,4,5,1,12.934887256143906,3.0
2018,4,6,1,25.65247570569181,2.0
2018,4,7,1,5.363320079522863,2.0
2018,4,8,1,70.47058823529412,34.0
2018,4,9,1,43.32242358669191,10.0
2018,4,10,1,12.701595904847938,3.0
2018,4,11,1,5.869621903520208,2.0
2018,4,12,1,3.283603096410978,1.0
2018,4,16,1,8.72110552763819,2.0
2018,4,15,19,11.655664221678892,2.0
2018,4,2,32,93.01604938271605,117.0
2018,4,2,38,31.746902654867256,7.0
2018,4,2,52,62.16216216216216,66.0
2018,4,4,10,185.12349726775957,195.0
2018,4,5,12,39.61818181818182,35.0
2018,4,5,24,23.296173044925126,23.0
2018,4,6,21,4.6721044045677,2.0
2018,4,8,17,55.325908558030484,55.0
2018,4,9,22,11.0,7.0
2018,4,10,19,71.92284417549168,84.0
2018,4,2,47,50.725806451612904,43.5
2018,4,5,38,92.8716814159292,92.0
2018,4,15,21,13.562674094707521,6.0
2018,4,1,4,65.62095238095237,62.0
2018,4,2,4,22.269005847953217,7.0
2018,4,3,4,27.05668299510147,25.0
2018,4,4,4,38.25552050473186,30.0
2018,4,5,11,21.445544554455445,18.0
2018,4,6,5,27.90577507598784,29.0
2018,4,7,5,66.12106918238993,72.0
2018,4,8,4,90.02862985685071,61.0
2018,4,9,4,42.25107066381156,28.0
2018,4,10,7,73.69915764139591,75.0
2018,4,11,6,44.967213114754095,50.0
2018,4,12,4,38.18647540983606,23.0
2018,4,15,4,54.674979218620116,50.0
2018,4,15,14,204.23395758744147,211.0
2018,4,16,2,49.5663082437276,43.0
2018,4,2,5,68.8964241676942,62.0
2018,4,3,5,30.236609025727542,23.0
2018,4,9,5,176.93951347797503,129.0
2018,5,1,1,46.42644135188867,36.0
2018,5,2,1,37.107205623901585,9.0
2018,5,4,1,10.467750981491868,4.0
2018,5,5,1,41.982588049070046,34.0
2018,5,5,11,49.14592274678112,36.0
2018,5,6,17,18.550256081946223,6.0
2018,5,7,1,40.760147601476014,27.0
2018,5,8,1,7.973262032085562,2.0
2018,5,9,2,34.66608391608391,27.0
2018,5,10,1,37.17894736842105,26.0
2018,5,11,9,20.26388888888889,2.0
2018,5,11,10,19.522690437601298,5.0
2018,5,7,2,37.495370370370374,31.0
2018,5,1,4,27.570162029960258,14.0
2018,5,2,8,15.719337016574586,4.0
2018,5,4,2,42.02476958525346,25.0
2018,5,4,3,18.906498363721365,7.0
2018,5,5,5,50.393923520167625,38.0
2018,5,5,7,44.027027027027025,28.0
2018,5,5,8,47.82837528604119,51.0
2018,5,5,12,12.665071770334928,4.0
2018,5,6,2,20.220663265306122,5.0
2018,5,6,4,43.697560975609754,47.0
2018,5,6,5,80.0177619893428,87.0
2018,5,6,7,26.6051227321238,17.0
2018,5,6,9,24.14764397905759,28.0
2018,5,6,19,10.826636050516647,3.0
2018,5,8,4,9.145090180360722,4.0
2018,5,9,4,44.56489493201483,37.0
2018,5,9,6,54.072,57.0
2018,5,9,8,83.43383947939263,88.0
2018,5,10,3,35.37018469656992,22.0
2018,5,11,11,22.43681408950516,24.0
2018,5,10,2,33.78014454165082,34.0
2018,5,1,6,25.84593023255814,11.0
2018,5,2,4,53.03045685279188,45.0
2018,5,2,12,49.3968253968254,45.0
2018,5,2,14,17.96785574284594,9.0
2018,5,2,16,50.35844370860927,48.0
2018,5,11,1,22.376190476190477,5.0
2018,5,11,8,22.207214428857714,17.0
2018,6,2,2,20.972549019607843,2.0
2018,6,3,2,10.502272727272727,2.0
2018,6,4,2,11.682539682539682,10.0
2018,6,5,2,23.23469387755102,13.0
2018,6,6,2,22.690322580645162,13.0
2018,6,7,2,24.232428115015974,19.0
2018,6,8,2,37.785016286644954,29.0
2018,6,9,3,22.48701298701299,10.0
2018,6,10,2,14.935914552736982,2.0
2018,6,11,2,20.754777070063696,3.0
2018,6,12,1,35.62125340599455,22.0
2018,6,13,1,35.12021857923497,27.0
2018,6,15,1,13.339240506329114,2.0
2018,6,16,1,2.943212547322877,1.0
2018,6,17,1,30.29835390946502,19.0
2018,6,18,1,29.302083333333332,14.0
2018,6,20,1,6.822314049586777,1.0
2018,6,21,1,21.899493243243242,12.0
2018,6,22,1,17.47562582345191,8.0
2018,6,23,2,8.09811320754717,2.0
2018,6,24,3,12.01863354037267,6.0
2018,6,26,1,56.09059233449477,20.0
2018,6,27,1,155.71264367816093,160.0
2018,6,28,1,21.6328125,12.0
2018,6,25,1,40.052023121387286,30.0
2018,6,1,4,2.1548996458087366,1.0
2018,6,19,1,2.61,1.0
2018,6,3,8,16.47972972972973,8.0
2018,6,6,7,29.44661921708185,11.0
2018,6,16,8,17.25,10.5
2018,6,20,8,18.34036144578313,11.0
2018,6,23,6,36.20540540540541,29.0
2018,6,25,6,114.125,91.0
2018,6,2,9,24.09090909090909,14.0
2018,6,9,10,82.91428571428571,56.0
2018,6,1,8,50.068582755203174,52.0
2018,6,2,5,34.73984696880518,30.0
2018,6,3,4,27.842397336293008,26.0
2018,6,4,5,41.99058017555127,38.0
2018,6,5,4,46.43483104344597,40.0
2018,6,6,4,24.022149302707138,18.0
2018,6,7,4,35.894864864864864,31.0
2018,6,8,5,67.56452508794668,56.0
2018,6,9,6,141.13805522208884,57.0
2018,6,10,4,35.848869277440706,19.0
2018,6,11,4,38.66346153846154,32.0
2018,6,12,4,97.49113660062565,49.0
2018,6,13,4,25.18590622429394,23.0
2018,6,15,3,13.73994638069705,13.0
2018,6,16,3,55.30377574370709,33.0
2018,6,17,2,30.62957430918596,30.0
2018,6,18,3,22.411476793248944,19.0
2018,6,20,3,59.103915219311155,57.0
2018,6,21,2,71.35829277424186,35.0
2018,6,22,3,38.134762633996935,24.0
2018,6,23,4,82.66307106598985,65.0
2018,6,24,2,26.361597374179432,21.0
2018,6,25,2,238.3891797556719,138.0
2018,6,26,3,32.65896250642013,16.0
2018,6,28,3,42.72868217054263,25.0
2018,6,27,3,150.30393885949442,170.0
2018,6,19,3,24.665226781857452,9.0
2018,7,1,2,7.298571428571429,1.0
2018,7,2,2,6.229209979209979,2.0
2018,7,3,1,7.135977337110481,1.0
2018,7,4,2,6.072954663887441,1.0
2018,7,5,1,17.90297339593114,7.0
2018,7,6,2,42.73076923076923,10.0
2018,7,7,2,6.953653345944668,1.0
2018,7,8,4,5.976014760147602,1.0
2018,7,9,4,4.884651537531892,1.0
2018,7,10,1,9.768172043010752,1.0
2018,7,11,1,5.560272045028142,1.0
2018,7,12,1,11.085714285714285,8.0
2018,7,14,1,6.483033932135728,2.0
2018,7,15,1,13.527693244065734,1.0
2018,7,17,1,3.9973074851911687,1.0
2018,7,18,1,11.595785440613026,1.0
2018,7,19,1,7.800472255017709,2.0
2018,7,20,1,8.308041958041958,2.0
2018,7,21,1,7.3336439888164024,1.0
2018,7,23,1,8.957723577235772,1.0
2018,7,24,1,42.742574257425744,12.0
2018,7,13,1,7.857448107448107,1.0
2018,7,16,1,5.818707304256437,1.0
2018,7,1,3,25.53877112959485,1.0
2018,7,3,5,43.17038391224863,2.0
2018,7,4,4,21.32734375,11.0
2018,7,6,5,223.70114942528735,185.0
2018,7,7,3,37.125,1.0
2018,7,8,5,17.876404494382022,2.0
2018,7,9,5,38.400224354979436,2.0
2018,7,10,4,65.8451380552221,5.5
2018,7,11,2,127.78527607361963,91.0
2018,7,14,3,143.56521739130434,73.0
2018,7,15,2,18.349514563106798,1.0
2018,7,17,3,20.726051065463622,1.0
2018,7,18,2,41.52177858439202,12.0
2018,7,19,5,29.702776265650517,5.0
2018,7,20,2,53.09567198177677,4.0
2018,7,22,4,3.6097916363106513,1.0
2018,7,24,3,145.29102167182663,35.0
2018,8,3,2,17.17981011431893,4.0
2018,8,17,5,23.68825910931174,2.0
2018,8,18,4,26.493611940298507,6.0
2018,8,31,1,34.069526414279544,2.0
2018,8,33,1,141.79569552144326,49.0
2018,8,34,4,115.68509560009214,62.0
2018,8,35,1,37.08900882378138,1.0
2018,8,36,1,77.02738315832819,7.0
2018,8,1,11,188.36363636363637,176.0
2018,8,2,2,19.15071907957814,5.0
2018,8,4,2,34.901170771094066,2.0
2018,8,5,3,10.198267564966313,2.0
2018,8,6,2,15.836467507736254,1.0
2018,8,7,2,16.105356689515105,1.0
2018,8,9,2,32.83645655877343,15.0
2018,8,10,1,34.9875140900026,2.0
2018,8,11,1,13.662650602409638,1.0
2018,8,12,2,16.575536654516,2.0
2018,8,13,1,33.88050792272629,13.0
2018,8,14,1,15.004340106529888,2.0
2018,8,15,3,33.19786791471659,3.0
2018,8,19,2,9.33274231678487,2.0
2018,8,20,1,14.605626598465474,1.0
2018,8,21,2,15.679960119641077,2.0
2018,8,22,2,17.074148296593187,4.0
2018,8,23,2,19.375613398762535,1.0
2018,8,24,1,23.55544526375496,1.0
2018,8,25,1,6.7973392461197335,1.0
2018,8,26,1,50.70185140658812,2.0
2018,8,27,1,11.455993930197268,2.0
2018,8,28,2,15.010437541750168,1.0
2018,8,29,1,22.85673701298701,1.0
2018,8,30,1,3.4628330995792425,2.0
2018,8,30,4,107.19747274529237,89.0
2018,8,37,1,114.37125,96.0
2018,8,38,1,79.71096930355375,18.0
2018,8,39,1,49.17287338298706,3.0
2018,8,1,9,67.34047052603754,75.0
2018,8,2,3,43.305054151624546,56.0
2018,8,3,3,29.499635701275047,27.0
2018,8,3,6,54.54160583941606,39.0
2018,8,3,9,59.52318181818182,45.5
2018,8,4,4,22.197105151128138,2.0
2018,8,5,4,44.56048255624388,44.0
2018,8,6,3,52.592499300307864,61.0
2018,8,6,6,35.44547325102881,23.0
2018,8,6,8,29.66216216216216,26.5
2018,8,7,3,2.8142369575816675,1.0
2018,8,9,1,166.66666666666666,154.0
2018,8,9,3,61.32405008635578,61.0
2018,8,9,8,142.03846153846155,115.5
2018,8,10,3,47.32019810508183,59.0
2018,8,11,3,47.82996051332675,51.0
2018,8,12,3,53.809143909174594,70.0
2018,8,13,3,52.55842259006816,59.0
2018,8,13,6,48.052721088435376,45.0
2018,8,14,3,37.72584795321637,52.0
2018,8,15,4,68.0443725004761,57.0
2018,8,16,2,34.95752009184845,21.0
2018,8,16,4,15.804635761589404,8.0
2018,8,17,4,88.87388724035608,89.0
2018,8,17,7,54.60596026490066,50.0
2018,8,18,3,136.94903988183162,117.0
2018,8,18,5,70.35722867440928,83.0
2018,8,19,3,24.338500360490265,31.0
2018,8,20,3,34.6626559714795,31.0
2018,8,21,3,64.23105081826012,80.0
2018,8,22,3,36.20595690747782,17.0
2018,8,23,3,44.54496257915947,30.0
2018,8,24,3,48.840190316260845,78.0
2018,8,25,3,47.187752744078566,56.0
2018,8,26,2,49.89300259163273,50.0
2018,8,27,2,36.98134328358209,14.0
2018,8,28,1,74.06215027977618,75.0
2018,8,29,3,80.8659933489346,88.0
2018,8,30,3,69.48611429882946,80.0
2018,8,30,5,230.0770171149144,224.0
2018,8,33,2,198.72761257434155,194.0
2018,8,34,5,176.46041017653167,166.0
2018,8,35,2,46.08545694200352,1.0
2018,8,35,4,37.07172995780591,14.0
2018,8,36,2,161.51165803108807,154.0
2018,8,38,2,161.33524804177546,157.0
2018,8,38,5,184.07135836445843,173.0
2018,8,39,2,171.01005025125627,159.0
2018,8,1,12,215.42857142857142,204.5
2018,8,1,15,332.27272727272725,282.0
2018,8,1,17,195.0,195.0
2018,8,5,2,225.0,225.0
2018,8,6,11,294.6,367.0
2018,8,6,13,51.52238805970149,43.0
2018,8,10,4,142.65317919075144,108.0
2018,8,12,5,160.0383275261324,150.0
2018,8,14,5,82.0,99.0
2018,8,17,9,177.21991701244812,170.0
2018,8,18,8,175.72300469483568,155.0
2018,8,22,5,194.26462765957447,189.0
2018,8,31,4,156.45358532518065,153.0
2018,8,34,2,306.7262569832402,314.0
2018,8,36,5,220.77361563517914,224.0
2018,8,37,2,142.31083844580778,131.0
2018,9,1,11,15.63170731707317,3.0
2018,9,2,11,29.243971631205675,10.0
2018,9,6,8,10.586041439476555,2.0
2018,9,7,11,22.351107465135357,10.0
2018,9,8,11,27.400291120815137,23.0
2018,9,9,12,13.497255762897915,3.0
2018,9,11,2,19.49023515344759,10.0
2018,9,13,13,8.943118536197295,2.0
2018,9,14,9,14.728195662205815,4.0
2018,9,18,2,25.1150747986191,8.0
2018,9,21,2,12.881656804733728,3.0
2018,9,22,7,17.602306920762288,7.0
2018,9,23,3,25.183856502242154,3.0
2018,9,24,5,16.06605624591236,4.0
2018,9,25,6,27.28365019011407,3.0
2018,9,26,7,21.5005500550055,5.0
2018,9,27,4,31.108831400535237,28.0
2018,9,29,5,26.627039627039625,17.0
2018,9,30,6,28.64603392939019,17.0
2018,9,31,11,26.14011627906977,13.0
2018,9,32,4,29.081941129673826,8.0
2018,9,33,22,40.69573770491803,20.0
2018,9,34,2,27.03125,23.0
2018,9,35,8,33.24268077601411,17.0
2018,9,38,9,27.585334198572355,21.0
2018,9,39,1,36.72275862068965,5.0
2018,9,3,4,17.953360768175582,11.5
2018,9,4,14,9.239513873951388,2.0
2018,9,5,7,24.052605942523137,5.0
2018,9,10,5,29.597886260694516,5.0
2018,9,12,8,57.4541910331384,64.0
2018,9,19,9,31.057013118062564,10.0
2018,9,20,8,9.860751080093054,2.0
2018,9,28,10,13.874811916942521,6.0
2018,9,36,6,5.234303215926493,2.0
2018,9,40,6,4.398725737146244,2.0
2018,9,31,32,50.52488687782805,54.0
2018,9,1,26,40.27426160337553,37.0
2018,9,2,20,52.482608695652175,42.0
2018,9,2,26,134.1192842942346,106.0
2018,9,2,30,51.38306063522618,22.0
2018,9,2,38,52.777667984189726,44.0
2018,9,2,44,45.25095785440613,42.0
2018,9,2,50,418.3636363636364,418.0
2018,9,2,61,417.7173913043478,411.5
2018,9,3,12,64.04524886877829,51.0
2018,9,3,16,28.523577235772358,24.0
2018,9,3,21,52.49090909090909,28.0
2018,9,5,14,36.73684210526316,32.0
2018,9,6,28,72.29166666666667,48.5
2018,9,7,23,41.161764705882355,35.5
2018,9,7,26,71.8615863141524,67.0
2018,9,7,32,58.332840236686394,56.0
2018,9,7,38,47.75226586102719,38.5
2018,9,8,18,32.31603773584906,9.0
2018,9,8,26,71.34918032786885,74.0
2018,9,8,39,41.11755361397935,36.0
2018,9,9,25,81.24117647058823,63.0
2018,9,9,48,46.93984962406015,42.0
2018,9,11,13,23.429885057471264,16.0
2018,9,11,18,33.79402985074627,33.0
2018,9,11,22,34.0440251572327,24.0
2018,9,12,25,38.88514225500527,22.0
2018,9,13,9,60.82598870056497,56.0
2018,9,13,26,22.690637720488468,3.0
2018,9,14,14,71.87397260273973,66.0
2018,9,14,20,65.74386920980926,55.0
2018,9,14,27,85.42995169082126,84.0
2018,9,18,13,47.4922515952598,43.0
2018,9,18,19,33.84529147982063,28.0
2018,9,19,13,32.635062611806795,26.0
2018,9,19,17,36.70201096892139,42.0
2018,9,19,21,68.5475,68.0
