state_code,dist_code,court_no,total_judge_days,avg_judge_count,mean_tenure_days,median_tenure_days,num_judges,num_valid_entries,state_name,district_name,court_name
4.0,9.0,4.0,4740.0,1.8757419865453109,620.2,522.5,10.0,10.0,Kerala,Thiruvananthapuram,Chief Judicial Magistrate  Court  Trivandrum
4.0,12.0,4.0,1878.0,0.6728771049802938,372.71428571428567,298.0,7.0,7.0,Kerala,Pathanamthitta,CHIEF JUDICIAL MAGISTRATE COURT PATHANAMTHITTA
4.0,16.0,2.0,2260.0,0.990359333917616,332.3333333333333,297.0,9.0,9.0,Kerala,Wayanad,"CJM COURT,KALPETTA"
4.0,2.0,5.0,4807.0,1.4628727936701156,384.35294117647067,236.0,17.0,17.0,Kerala,Ernakulam,Additional Chief Judicial Magistrate
4.0,3.0,5.0,3800.0,1.8527547537786448,584.6666666666666,446.0,9.0,9.0,Kerala,Kannur,ACJM Court Thalassery
4.0,9.0,5.0,5617.0,1.7831746031746032,416.4117647058823,212.0,17.0,17.0,Kerala,Thiruvananthapuram,Addl Chief Judicial Magistrate Trivandrum
5.0,1.0,1.0,3922.0,1.553267326732673,873.5714285714287,733.0,7.0,7.0,Himachal Pradesh,Hamirpur,"DISTRICT AND SESSIONS COURT HAMIRPUR, H.P."
5.0,2.0,1.0,25176.0,10.672318779143703,841.4722222222223,871.5,36.0,36.0,Himachal Pradesh,Kangra,"District and Sessions Court, Kangra at Dharamshala"
5.0,4.0,1.0,6010.0,2.9302779132130667,585.9285714285714,510.0,14.0,14.0,Himachal Pradesh,Una,"District and Sessions Judge, Una"
5.0,5.0,1.0,14134.0,5.96875,740.72,733.0,25.0,25.0,Himachal Pradesh,Solan,District and Sessions Court
5.0,5.0,11.0,4364.0,1.9926940639269408,582.4,478.0,10.0,10.0,Himachal Pradesh,Solan,District  & Sessions Judge
5.0,7.0,1.0,4071.0,1.989736070381232,678.5,881.0,6.0,6.0,Himachal Pradesh,Bilaspur,"District and Sessions Court, Bilaspur"
5.0,8.0,1.0,6229.0,2.8851320055581287,765.6363636363636,734.0,11.0,11.0,Himachal Pradesh,Chamba,District and Sessions Judge Chamba
5.0,9.0,2.0,3341.0,1.7168550873586843,614.8888888888888,733.0,9.0,9.0,Himachal Pradesh,Kinnaur,"District  and Sessions Judge, Kinnaur at Rampur"
5.0,10.0,1.0,5843.0,2.8488542174549,730.5454545454545,734.0,11.0,11.0,Himachal Pradesh,Kullu,"District and Session Judge,kullu"
5.0,11.0,9.0,1572.0,2.0,393.0,393.0,4.0,4.0,Himachal Pradesh,Shimla,District and Sessions Judge Rohru
5.0,11.0,10.0,715.0,0.9916782246879334,723.0,723.0,2.0,2.0,Himachal Pradesh,Shimla,District and Sessions Judge Shimla
5.0,9.0,3.0,4702.0,1.9949087823504452,770.5,914.5,8.0,8.0,Himachal Pradesh,Kinnaur,"District & Sessions judge,Kinnaur camp at Reckong "
5.0,7.0,2.0,8783.0,4.012334399269073,779.0,731.0,15.0,15.0,Himachal Pradesh,Bilaspur,"Addl. District and Session Court,Ghumarwin"
5.0,1.0,4.0,4399.0,2.144807411019015,586.1,734.0,10.0,10.0,Himachal Pradesh,Hamirpur,"CHIEF JUDICIAL MAGISTRATE, HAMIRPUR, H.P."
5.0,2.0,8.0,2321.0,1.8642570281124495,1017.3333333333335,1078.0,3.0,3.0,Himachal Pradesh,Kangra,"Chief Judicial Magistrate, Kangra at Dharamshala"
5.0,4.0,2.0,5192.0,2.5240641711229945,527.5,354.5,14.0,14.0,Himachal Pradesh,Una,"Chief Judicial Magistrate,TC Amb"
