state_code,dist_code,court_no,mean_days,median_days
29.0,8.0,14.0,317.1162790697674,104.0
29.0,9.0,15.0,794.1865284974093,640.0
29.0,9.0,26.0,221.12628290941544,105.0
29.0,9.0,27.0,486.03544110147885,218.5
29.0,10.0,8.0,259.6136079900125,119.0
29.0,10.0,15.0,282.19072164948454,56.0
29.0,1.0,25.0,850.5486111111111,721.0
29.0,1.0,20.0,50.61306532663317,36.0
29.0,7.0,4.0,227.27551942186088,107.0
29.0,2.0,3.0,145.49290967453578,77.0
29.0,2.0,18.0,194.0534188034188,48.5
29.0,2.0,24.0,290.4723899091313,174.0
30.0,1.0,1.0,63.489225492998,32.0
30.0,2.0,1.0,59.30069300693007,41.0
31.0,1.0,1.0,60.599210266535046,13.0
31.0,2.0,1.0,47.735238095238095,24.0
32.0,1.0,1.0,66.28439547349613,21.0
33.0,1.0,2.0,260.7841726618705,35.0
33.0,2.0,2.0,118.07643312101911,33.0
33.0,1.0,3.0,311.8376623376623,31.0
33.0,2.0,3.0,170.72272727272727,28.0
