,state_code,dist_code,court_no,state_name,district_name,court_name,median_decision_days
1031,16,2,7,West Bengal,Hooghly,ADDITIONAL DISTRICT & SESSIONS JUDGE,21.0
1032,16,4,2,West Bengal,Jalpaiguri,District & Session Judge,28.0
1033,16,6,6,West Bengal,Coochbehar,Addl. District & Sessions Judge ,27.0
1034,16,12,8,West Bengal,Murshidabad,Additional District & Session Judge,496.0
1035,18,15,1,Chhattisgarh,Bastar,District Court Bastar at Jagdalpur,182.0
1036,20,2,6,Tripura,North Tripura,District And Sessions Judge,212.0
1037,20,3,9,Tripura,SouthTripura,District Judge Court,357.0
1038,20,5,2,Tripura,Unakoti  Tripura,The District and Sessions Judge,175.0
1039,22,3,1,Punjab,Rupnagar,District and Sessions Court,125.0
1040,22,16,1,Punjab,Barnala,District & Sessions Court,97.0
1041,24,4,2,Sikkim,Gangtok,District and  Sessions Court,32.0
1042,29,9,26,Telangana,Rangareddy,Addl District and Sessions Court,336.0
1043,9,31,17,Rajasthan,Bhilwara,LABOUR BHILWARA DISTRICT HQ,1448.0
