year,state_code,dist_code,court_no,num_cases,median_decision_days,mean_decision_days,A_count,B_count,C_count,D_count,E_count
2017,1.0,36.0,1.0,724,14.0,104.99171270718232,662,61,1,0,0
2017,13.0,47.0,3.0,2464,158.0,219.96103896103895,1796,668,0,0,0
2017,14.0,4.0,7.0,1735,156.0,185.94063400576368,1429,303,3,0,0
2017,13.0,69.0,2.0,2143,36.0,133.43163789080728,1863,280,0,0,0
2017,16.0,7.0,6.0,105,19.0,137.43809523809523,88,17,0,0,0
2017,1.0,30.0,21.0,700,23.5,113.78,622,78,0,0,0
2017,15.0,15.0,2.0,286,138.0,197.993006993007,216,70,0,0,0
2017,13.0,10.0,3.0,7401,115.0,161.19159573030672,6614,784,3,0,0
2017,18.0,5.0,2.0,973,180.0,224.9568345323741,718,255,0,0,0
2017,5.0,5.0,7.0,7322,176.0,192.31220977874898,6640,682,0,0,0
2017,30.0,2.0,1.0,1633,159.0,215.15003061849356,1255,371,7,0,0
2017,5.0,1.0,1.0,1478,152.0,188.9336941813261,1232,246,0,0,0
2017,9.0,12.0,25.0,474,6.0,196.00632911392404,356,115,3,0,0
2017,14.0,23.0,1.0,3936,19.0,136.1839430894309,3400,536,0,0,0
2017,6.0,17.0,2.0,3572,101.0,161.68309070548713,3155,417,0,0,0
2017,11.0,21.0,7.0,136,60.0,191.97794117647058,106,30,0,0,0
2017,18.0,3.0,6.0,268,169.5,189.42537313432837,238,30,0,0,0
2017,16.0,23.0,4.0,75,238.0,273.97333333333336,62,13,0,0,0
2017,11.0,19.0,2.0,1030,25.0,159.16407766990292,836,192,2,0,0
2017,18.0,19.0,1.0,633,40.0,148.89889415481832,526,107,0,0,0
2017,5.0,6.0,19.0,1262,124.0,201.81299524564184,961,300,1,0,0
2017,14.0,9.0,5.0,7307,138.0,181.86916655262078,6129,1178,0,0,0
2017,9.0,10.0,13.0,315,113.0,178.31746031746033,270,45,0,0,0
2017,1.0,35.0,13.0,2349,72.0,189.495104299702,1775,572,2,0,0
2017,16.0,9.0,10.0,684,154.5,199.79239766081872,539,145,0,0,0
2017,1.0,2.0,1.0,1897,19.0,124.70374275171324,1648,248,1,0,0
2017,15.0,2.0,7.0,1228,129.0,194.56921824104234,1023,204,1,0,0
2017,5.0,5.0,8.0,647,79.0,162.16228748068005,542,105,0,0,0
2017,11.0,10.0,8.0,186,45.0,229.50537634408602,130,55,1,0,0
2017,23.0,13.0,1.0,2679,17.0,135.996640537514,2282,396,1,0,0
2017,23.0,43.0,1.0,8067,71.0,155.92190405355151,6827,1237,3,0,0
2017,13.0,45.0,3.0,5765,137.0,224.23746747614916,4009,1751,5,0,0
2017,6.0,15.0,3.0,3052,117.0,159.6526867627785,2755,297,0,0,0
2017,18.0,15.0,1.0,615,141.0,193.16260162601625,512,103,0,0,0
2017,5.0,2.0,12.0,331,266.0,293.96374622356495,216,115,0,0,0
2017,19.0,1.0,1.0,140,107.5,137.64285714285714,136,4,0,0,0
2017,1.0,21.0,2.0,1056,72.5,98.6846590909091,1028,28,0,0,0
2017,15.0,2.0,2.0,363,103.0,167.7548209366391,313,50,0,0,0
2017,12.0,4.0,2.0,865,114.0,163.26936416184972,753,111,1,0,0
2017,9.0,11.0,19.0,690,184.5,269.70144927536234,491,195,4,0,0
2017,5.0,7.0,2.0,177,136.0,196.08474576271186,149,28,0,0,0
2017,14.0,7.0,2.0,6728,87.0,176.67003567181925,5415,1310,3,0,0
2017,5.0,5.0,5.0,1644,134.0,171.0176399026764,1418,226,0,0,0
2017,9.0,31.0,11.0,1502,19.0,115.93941411451398,1305,195,2,0,0
2017,16.0,2.0,10.0,1448,181.0,204.9378453038674,1156,287,5,0,0
2017,9.0,9.0,36.0,322,150.0,160.7391304347826,296,26,0,0,0
2017,9.0,8.0,11.0,564,96.5,193.35106382978722,413,151,0,0,0
2017,16.0,8.0,2.0,2040,56.5,221.80196078431374,1528,511,1,0,0
2017,18.0,16.0,5.0,143,145.0,179.83916083916083,130,13,0,0,0
2017,14.0,5.0,1.0,10717,83.0,168.7562750769805,8852,1859,6,0,0
2017,16.0,20.0,19.0,617,83.0,187.28525121555916,484,133,0,0,0
2017,20.0,5.0,2.0,253,192.0,217.58893280632412,190,63,0,0,0
2017,2.0,23.0,1.0,2258,50.0,130.64260407440213,1952,305,1,0,0
2017,10.0,9.0,6.0,2044,118.0,218.39383561643837,1441,601,2,0,0
2017,16.0,4.0,8.0,1032,180.0,240.3924418604651,751,280,1,0,0
2017,12.0,15.0,2.0,302,144.5,176.80794701986756,271,31,0,0,0
2017,5.0,6.0,4.0,522,88.0,146.27011494252875,456,66,0,0,0
2017,16.0,25.0,1.0,239,39.0,243.64435146443515,167,71,1,0,0
2017,15.0,5.0,15.0,1806,85.0,140.01052048726467,1609,196,1,0,0
2017,16.0,8.0,13.0,206,218.5,288.1650485436893,147,59,0,0,0
2017,10.0,32.0,20.0,421,46.0,154.04513064133016,358,63,0,0,0
2017,16.0,14.0,4.0,3151,69.0,198.10409393843224,2420,724,7,0,0
2017,16.0,22.0,9.0,277,196.0,221.18050541516246,227,50,0,0,0
2017,16.0,6.0,10.0,111,204.0,276.7837837837838,84,27,0,0,0
2017,16.0,14.0,3.0,5057,209.0,250.57919715246194,3797,1253,7,0,0
2017,10.0,24.0,3.0,504,147.0,172.49603174603175,463,41,0,0,0
2017,9.0,35.0,30.0,410,66.5,145.50487804878048,357,53,0,0,0
2017,23.0,4.0,1.0,2489,137.0,184.2358376858176,2020,469,0,0,0
2017,22.0,21.0,1.0,2564,137.0,181.5924336973479,2128,436,0,0,0
2017,13.0,76.0,1.0,38,793.5,835.2894736842105,0,36,2,0,0
2017,16.0,13.0,7.0,2236,13.0,83.88953488372093,2053,183,0,0,0
2017,6.0,20.0,8.0,558,133.0,182.79928315412187,460,96,2,0,0
2017,10.0,6.0,6.0,875,68.0,170.5497142857143,707,167,1,0,0
2017,18.0,16.0,2.0,282,153.0,192.0886524822695,244,38,0,0,0
2017,5.0,4.0,2.0,1029,133.0,168.3168124392614,854,175,0,0,0
2017,5.0,6.0,5.0,233,110.0,177.24034334763948,192,41,0,0,0
2017,12.0,4.0,10.0,92,325.0,321.7717391304348,58,34,0,0,0
2017,13.0,11.0,3.0,2712,127.0,187.7669616519174,2277,433,2,0,0
2017,9.0,27.0,8.0,822,123.5,170.73844282238443,681,139,2,0,0
2017,13.0,41.0,2.0,1175,228.0,259.7387234042553,819,356,0,0,0
2017,9.0,9.0,44.0,268,305.0,352.25,156,112,0,0,0
2017,3.0,20.0,8.0,17611,128.0,187.70427573675545,14574,3027,10,0,0
2017,20.0,9.0,1.0,132,174.5,207.83333333333334,107,25,0,0,0
2017,14.0,3.0,2.0,997,194.0,204.56569709127382,901,96,0,0,0
2017,9.0,18.0,19.0,567,96.0,153.2204585537919,494,73,0,0,0
2017,9.0,33.0,11.0,234,133.5,168.2051282051282,200,34,0,0,0
2017,18.0,13.0,1.0,385,114.0,153.87012987012986,340,45,0,0,0
2017,23.0,29.0,1.0,3816,31.0,136.99318658280922,3307,508,1,0,0
2017,7.0,15.0,2.0,3947,81.0,181.45477577907272,3265,680,2,0,0
2017,9.0,33.0,12.0,234,19.0,134.22649572649573,198,36,0,0,0
2017,22.0,18.0,8.0,534,108.0,184.94569288389513,435,99,0,0,0
2017,9.0,6.0,20.0,378,96.5,216.61640211640213,294,83,1,0,0
2017,9.0,6.0,19.0,61,364.0,357.8524590163934,31,30,0,0,0
2017,1.0,34.0,1.0,2777,47.0,121.41303564998199,2466,310,1,0,0
2017,12.0,7.0,3.0,288,121.5,177.77083333333334,239,49,0,0,0
2017,13.0,10.0,8.0,315,139.0,188.6031746031746,264,50,1,0,0
2017,18.0,19.0,2.0,657,123.0,195.9421613394216,498,158,1,0,0
2017,4.0,16.0,1.0,1296,9.0,124.49228395061728,1091,205,0,0,0
2017,16.0,17.0,19.0,86,314.5,304.4651162790698,56,30,0,0,0
2017,1.0,27.0,1.0,3754,21.0,141.38598827916888,3140,614,0,0,0
2017,9.0,30.0,7.0,1881,90.0,169.10845295055822,1563,316,2,0,0
2017,9.0,27.0,4.0,426,141.0,185.85211267605635,368,58,0,0,0
2017,16.0,10.0,6.0,159,274.0,325.84276729559747,97,62,0,0,0
2017,12.0,16.0,2.0,55,206.0,237.4,46,9,0,0,0
2017,16.0,22.0,16.0,535,201.0,209.42616822429906,449,86,0,0,0
2017,23.0,20.0,1.0,4758,13.0,154.6605716687684,3844,913,1,0,0
2017,6.0,4.0,5.0,3095,159.0,204.43101777059775,2540,554,1,0,0
2017,9.0,3.0,4.0,1277,103.0,192.07517619420517,988,289,0,0,0
2017,10.0,31.0,9.0,722,159.0,221.76731301939057,552,170,0,0,0
2017,13.0,62.0,3.0,13468,96.0,148.34652509652508,12219,1235,14,0,0
2017,10.0,19.0,3.0,1333,120.0,195.80045011252813,1086,247,0,0,0
2017,1.0,31.0,1.0,1830,42.0,134.29234972677597,1592,238,0,0,0
2017,6.0,9.0,3.0,214,191.0,208.7570093457944,181,33,0,0,0
2017,1.0,28.0,12.0,183,91.0,147.21857923497268,161,22,0,0,0
2017,10.0,32.0,19.0,1127,122.0,193.33984028393965,946,180,1,0,0
2017,10.0,3.0,15.0,2463,118.0,195.51969143321153,1959,502,2,0,0
2017,33.0,2.0,3.0,41,254.0,342.1219512195122,27,13,1,0,0
2017,10.0,22.0,3.0,607,188.0,247.61285008237232,460,147,0,0,0
2017,14.0,13.0,5.0,5348,146.0,195.42950635751683,4153,1191,4,0,0
2017,15.0,9.0,1.0,2320,158.0,192.73706896551724,1941,379,0,0,0
2017,12.0,10.0,2.0,263,157.0,194.0190114068441,219,44,0,0,0
2017,9.0,38.0,9.0,1190,61.0,157.18235294117648,1019,171,0,0,0
2017,13.0,31.0,6.0,1174,19.0,106.69591141396934,1068,105,1,0,0
2017,16.0,19.0,1.0,2448,29.0,149.37745098039215,2131,313,4,0,0
2017,12.0,20.0,2.0,252,132.0,198.53968253968253,208,44,0,0,0
2017,9.0,13.0,26.0,1008,12.5,163.1626984126984,820,188,0,0,0
2017,29.0,5.0,1.0,1859,18.0,130.0575578267886,1616,241,2,0,0
2017,9.0,10.0,16.0,413,222.0,256.5351089588378,279,133,1,0,0
2017,16.0,6.0,17.0,24,244.0,334.7083333333333,16,8,0,0,0
2017,12.0,14.0,3.0,367,121.0,165.62397820163488,322,45,0,0,0
2017,9.0,34.0,2.0,954,9.0,101.35849056603773,865,89,0,0,0
2017,16.0,7.0,12.0,280,222.0,302.0642857142857,212,67,1,0,0
2017,9.0,35.0,25.0,814,124.0,169.86855036855036,685,129,0,0,0
2017,18.0,23.0,5.0,313,16.0,148.0958466453674,260,53,0,0,0
2017,26.0,11.0,2.0,23440,67.0,148.3017491467577,19842,3592,6,0,0
2017,11.0,23.0,2.0,635,181.0,250.7023622047244,462,172,1,0,0
2017,23.0,10.0,1.0,3675,142.0,204.98721088435374,2829,845,1,0,0
2017,2.0,4.0,1.0,2062,170.0,213.4282250242483,1565,496,1,0,0
2017,9.0,23.0,11.0,219,103.0,169.07305936073058,192,27,0,0,0
2017,29.0,9.0,26.0,318,239.0,301.1383647798742,224,94,0,0,0
2017,13.0,18.0,3.0,9477,50.0,117.08188245225283,8584,889,4,0,0
2017,19.0,1.0,3.0,165,70.0,171.76363636363635,132,33,0,0,0
2017,9.0,39.0,14.0,331,14.0,131.79154078549848,285,45,1,0,0
2017,15.0,1.0,8.0,2172,68.0,150.76427255985266,1873,296,3,0,0
2017,9.0,18.0,13.0,780,164.5,184.37051282051283,636,143,1,0,0
2017,9.0,23.0,6.0,2183,119.0,227.75492441594136,1637,534,12,0,0
2017,9.0,11.0,6.0,2223,82.0,208.49032838506523,1707,507,9,0,0
2017,23.0,41.0,1.0,2172,184.0,227.89410681399633,1699,473,0,0,0
2017,12.0,4.0,8.0,38,163.5,196.05263157894737,33,5,0,0,0
2017,18.0,1.0,1.0,603,79.0,162.7346600331675,492,111,0,0,0
2017,20.0,2.0,6.0,278,186.0,215.26618705035972,220,58,0,0,0
2017,11.0,12.0,3.0,203,179.0,208.45812807881774,165,38,0,0,0
2017,20.0,10.0,1.0,144,191.0,220.34027777777777,118,26,0,0,0
2017,23.0,18.0,1.0,1637,138.0,195.6188149053146,1312,324,1,0,0
2017,9.0,3.0,16.0,321,198.0,262.53894080996884,216,104,1,0,0
2017,9.0,33.0,7.0,630,6.0,117.44126984126984,558,72,0,0,0
2017,12.0,8.0,2.0,391,215.0,231.1381074168798,312,79,0,0,0
2017,26.0,10.0,2.0,16408,154.0,213.89572159921988,12504,3900,4,0,0
2017,23.0,28.0,1.0,2183,91.0,176.97068254695373,1736,445,2,0,0
2017,9.0,13.0,13.0,1902,26.0,145.55625657202944,1593,309,0,0,0
2017,9.0,7.0,44.0,519,68.0,163.3025048169557,451,65,3,0,0
2017,9.0,26.0,23.0,236,29.0,187.75,187,47,2,0,0
2017,9.0,31.0,30.0,175,174.0,238.48,129,46,0,0,0
2017,9.0,20.0,18.0,156,207.5,235.0897435897436,121,35,0,0,0
2017,10.0,16.0,1.0,253,96.0,169.23715415019763,207,46,0,0,0
2017,5.0,6.0,7.0,500,180.5,239.7,361,139,0,0,0
2017,12.0,3.0,3.0,469,205.0,239.50533049040513,349,120,0,0,0
2017,11.0,4.0,2.0,1507,14.0,142.14797611147975,1278,225,4,0,0
2017,33.0,2.0,2.0,73,237.0,341.64383561643837,50,21,2,0,0
2017,12.0,1.0,4.0,439,73.0,149.73348519362187,375,64,0,0,0
2017,9.0,2.0,30.0,232,223.0,258.07327586206895,176,56,0,0,0
2017,16.0,6.0,13.0,86,231.0,278.19767441860466,63,23,0,0,0
2017,4.0,5.0,1.0,4118,105.0,196.96600291403593,3243,870,5,0,0
2017,18.0,4.0,1.0,1509,19.0,133.56196156394964,1302,205,2,0,0
2017,15.0,5.0,3.0,281,159.0,203.5444839857651,234,47,0,0,0
2017,1.0,23.0,10.0,2045,187.0,234.45819070904645,1530,513,2,0,0
2017,16.0,18.0,18.0,589,211.0,281.88285229202035,396,190,3,0,0
2017,20.0,5.0,5.0,882,212.0,245.73015873015873,698,184,0,0,0
2017,18.0,6.0,1.0,1969,44.0,152.44641950228544,1637,330,2,0,0
2017,9.0,19.0,34.0,439,96.0,204.94533029612757,336,102,1,0,0
2017,2.0,4.0,31.0,477,251.0,276.2473794549266,341,136,0,0,0
2017,5.0,6.0,2.0,361,159.0,212.69252077562328,286,75,0,0,0
2017,9.0,8.0,40.0,455,204.0,237.84175824175824,327,128,0,0,0
2017,17.0,24.0,18.0,477,138.0,186.01257861635222,395,82,0,0,0
2017,12.0,22.0,2.0,354,119.0,169.090395480226,307,47,0,0,0
2017,13.0,8.0,3.0,11761,78.0,153.14573590681064,10044,1716,1,0,0
2017,23.0,3.0,1.0,2670,65.0,161.60861423220973,2204,465,1,0,0
2017,12.0,3.0,12.0,45,362.0,401.26666666666665,23,22,0,0,0
2017,9.0,7.0,27.0,564,218.0,311.6400709219858,359,203,2,0,0
2017,10.0,7.0,8.0,530,161.5,201.3188679245283,428,102,0,0,0
2017,12.0,4.0,5.0,62,321.0,351.5483870967742,37,24,1,0,0
2017,9.0,8.0,12.0,519,203.0,235.4470134874759,375,144,0,0,0
2017,10.0,12.0,5.0,2269,125.0,193.57117672983694,1850,419,0,0,0
2017,4.0,7.0,5.0,537,196.0,232.92364990689012,446,91,0,0,0
2017,9.0,1.0,12.0,685,147.0,201.12700729927008,561,123,1,0,0
2017,6.0,3.0,4.0,1476,271.5,292.3008130081301,948,526,2,0,0
2017,18.0,2.0,1.0,2670,124.0,181.85205992509364,2156,514,0,0,0
2017,7.0,8.0,5.0,1026,168.0,211.25633528265107,803,223,0,0,0
2017,16.0,8.0,9.0,521,13.0,168.58925143953934,427,94,0,0,0
2017,16.0,14.0,7.0,616,296.5,364.93993506493507,386,228,2,0,0
2017,2.0,11.0,6.0,2660,19.0,121.63308270676691,2338,321,1,0,0
2017,5.0,11.0,1.0,287,164.0,223.9198606271777,211,76,0,0,0
2017,14.0,4.0,9.0,556,192.0,226.6636690647482,445,111,0,0,0
2017,9.0,8.0,26.0,608,137.5,196.14802631578948,478,126,4,0,0
2017,9.0,6.0,18.0,358,115.0,203.64804469273744,283,74,1,0,0
2017,6.0,22.0,1.0,280,206.5,244.88571428571427,200,80,0,0,0
2017,9.0,8.0,39.0,502,150.5,227.71513944223108,361,140,1,0,0
2017,22.0,3.0,9.0,1420,84.0,182.39295774647888,1132,288,0,0,0
2017,15.0,6.0,2.0,242,151.0,173.47107438016528,214,28,0,0,0
2017,1.0,29.0,1.0,1257,34.0,133.1845664280032,1075,181,1,0,0
2017,22.0,15.0,5.0,308,72.0,139.45454545454547,272,36,0,0,0
2017,11.0,27.0,13.0,136,275.5,270.97058823529414,91,45,0,0,0
2017,23.0,1.0,1.0,12178,164.0,215.48562982427327,9219,2952,7,0,0
2017,16.0,1.0,3.0,1464,203.0,274.6530054644809,1027,432,5,0,0
2017,9.0,22.0,27.0,361,153.0,219.29916897506925,282,78,1,0,0
2017,9.0,10.0,6.0,1324,117.0,192.9070996978852,1041,283,0,0,0
2017,5.0,11.0,9.0,205,182.0,222.46341463414635,173,32,0,0,0
2017,9.0,36.0,12.0,1313,114.0,230.75476009139376,951,359,3,0,0
2017,4.0,7.0,1.0,1961,9.0,129.22335543090261,1667,290,4,0,0
2017,18.0,23.0,2.0,608,237.0,251.67105263157896,400,207,1,0,0
2017,9.0,33.0,8.0,656,117.0,190.09146341463415,528,127,1,0,0
2017,4.0,12.0,1.0,1526,11.0,155.32044560943643,1206,319,1,0,0
2017,1.0,10.0,1.0,914,57.5,178.90371991247264,727,185,2,0,0
2017,4.0,1.0,4.0,519,167.0,248.94990366088632,349,170,0,0,0
2017,9.0,26.0,8.0,463,157.0,197.09935205183587,380,83,0,0,0
2017,10.0,25.0,9.0,314,196.0,238.44267515923568,239,75,0,0,0
2017,4.0,15.0,4.0,1160,244.5,300.7741379310345,760,399,1,0,0
2017,4.0,10.0,7.0,622,230.5,281.48070739549837,443,178,1,0,0
2017,8.0,6.0,13.0,1,646.0,646.0,0,1,0,0,0
2017,9.0,32.0,12.0,228,509.5,467.4122807017544,37,191,0,0,0
2017,23.0,50.0,1.0,14810,210.0,294.3316677920324,9602,5165,43,0,0
2017,16.0,2.0,4.0,2516,23.0,193.78298887122418,1923,589,4,0,0
2017,4.0,9.0,4.0,1696,202.5,247.47936320754718,1302,394,0,0,0
2017,9.0,30.0,35.0,177,143.0,196.25988700564972,138,39,0,0,0
2017,13.0,57.0,9.0,905,31.0,155.2939226519337,742,163,0,0,0
2017,9.0,29.0,11.0,500,171.5,241.06,362,138,0,0,0
2017,12.0,11.0,5.0,85,255.0,276.9647058823529,69,16,0,0,0
2017,14.0,8.0,5.0,4987,249.0,258.1842791257269,3510,1477,0,0,0
2017,23.0,42.0,1.0,3292,117.5,185.71749696233292,2612,680,0,0,0
2017,23.0,16.0,1.0,1093,42.0,157.59743824336687,892,200,1,0,0
2017,13.0,33.0,4.0,2407,67.0,198.30868300789365,1861,541,5,0,0
2017,15.0,2.0,6.0,181,166.0,203.21546961325967,148,33,0,0,0
2017,12.0,8.0,5.0,32,152.5,218.8125,25,7,0,0,0
2017,9.0,35.0,9.0,942,180.5,238.46072186836517,694,246,2,0,0
2017,11.0,8.0,5.0,367,170.0,229.11716621253407,298,67,2,0,0
2017,11.0,10.0,3.0,63,231.0,255.31746031746033,41,22,0,0,0
2017,7.0,4.0,4.0,896,86.0,158.00223214285714,768,128,0,0,0
2017,9.0,38.0,21.0,390,255.0,264.2897435897436,260,130,0,0,0
2017,13.0,41.0,3.0,421,71.0,231.27790973871734,299,122,0,0,0
2017,9.0,7.0,38.0,531,127.0,294.2617702448211,321,203,7,0,0
2017,6.0,10.0,4.0,2968,190.5,221.48618598382748,2378,590,0,0,0
2017,13.0,70.0,2.0,2679,154.0,270.29115341545355,1924,747,8,0,0
2017,1.0,9.0,2.0,19882,120.0,207.30992857861384,15900,3946,36,0,0
2017,11.0,13.0,3.0,1229,57.0,163.08055329536208,1068,160,1,0,0
2017,10.0,4.0,8.0,367,166.0,223.425068119891,284,83,0,0,0
2017,10.0,28.0,3.0,1318,36.0,124.05842185128984,1167,151,0,0,0
2017,9.0,33.0,14.0,399,188.0,234.08521303258146,309,90,0,0,0
2017,23.0,5.0,1.0,1225,74.0,175.99836734693878,984,241,0,0,0
2017,13.0,4.0,3.0,8092,16.0,143.5862580326248,6590,1502,0,0,0
2017,23.0,36.0,1.0,5180,152.0,206.02895752895753,3902,1276,2,0,0
2017,9.0,7.0,23.0,281,192.0,277.3274021352313,201,78,2,0,0
2017,11.0,7.0,5.0,194,301.0,350.2319587628866,113,81,0,0,0
2017,14.0,4.0,6.0,6383,195.0,218.74557418141939,5134,1249,0,0,0
2017,18.0,10.0,4.0,275,50.0,143.00363636363636,239,36,0,0,0
2017,16.0,11.0,6.0,100,320.5,373.94,59,40,1,0,0
2017,9.0,11.0,23.0,581,195.0,227.00344234079174,459,121,1,0,0
2017,1.0,32.0,1.0,552,125.0,224.30434782608697,416,133,3,0,0
2017,23.0,23.0,1.0,3412,246.0,263.57825322391557,2368,1042,2,0,0
2017,23.0,15.0,1.0,4202,38.0,151.94407425035698,3470,731,1,0,0
2017,23.0,34.0,1.0,3930,131.0,196.39440203562341,3069,860,1,0,0
2017,9.0,30.0,27.0,236,204.5,262.521186440678,165,71,0,0,0
2017,9.0,5.0,15.0,812,69.0,211.80541871921181,605,199,8,0,0
2017,23.0,11.0,1.0,2243,64.0,168.2866696388765,1842,401,0,0,0
2017,15.0,9.0,3.0,4091,124.0,218.30652652163286,3125,965,1,0,0
2017,9.0,35.0,13.0,1079,50.0,211.27710843373495,843,227,9,0,0
2017,9.0,19.0,14.0,422,188.0,228.48578199052133,318,103,1,0,0
2017,7.0,9.0,5.0,3736,143.0,201.5497858672377,2931,803,2,0,0
2017,4.0,12.0,4.0,323,210.0,244.8204334365325,247,76,0,0,0
2017,6.0,9.0,6.0,563,254.0,280.7442273534636,396,167,0,0,0
2017,9.0,31.0,22.0,242,152.5,202.99586776859505,182,59,1,0,0
2017,9.0,39.0,15.0,247,38.0,200.12955465587044,209,26,12,0,0
2017,23.0,7.0,1.0,1906,96.0,176.42130115424973,1540,365,1,0,0
2017,9.0,1.0,27.0,692,175.0,249.92485549132948,551,137,4,0,0
2017,9.0,35.0,24.0,419,48.0,163.7255369928401,350,68,1,0,0
2017,5.0,2.0,16.0,318,318.0,338.5691823899371,179,139,0,0,0
2017,23.0,2.0,1.0,3914,113.0,196.39473684210526,2947,967,0,0,0
2017,10.0,17.0,4.0,615,85.0,152.70569105691058,515,100,0,0,0
2017,29.0,2.0,3.0,9164,141.0,175.49312527280662,8251,913,0,0,0
2017,23.0,47.0,1.0,27523,47.0,150.59357628165534,23345,4173,5,0,0
2017,10.0,20.0,7.0,496,260.0,285.2641129032258,354,142,0,0,0
2017,13.0,23.0,3.0,1343,224.0,253.68056589724497,1073,266,4,0,0
2017,29.0,9.0,1.0,2551,223.0,259.38612308898473,1774,774,3,0,0
2017,18.0,6.0,2.0,983,225.0,251.99287894201424,623,360,0,0,0
2017,10.0,11.0,16.0,756,158.0,224.68253968253967,581,175,0,0,0
2017,9.0,6.0,14.0,125,349.0,419.688,64,60,1,0,0
2017,9.0,9.0,13.0,2318,153.0,204.8783433994823,1821,495,2,0,0
2017,17.0,21.0,15.0,1838,224.5,233.34602829162134,1349,488,1,0,0
2017,10.0,1.0,7.0,521,94.0,167.34165067178503,438,83,0,0,0
2017,9.0,12.0,22.0,56,243.0,297.76785714285717,37,19,0,0,0
2017,26.0,8.0,2.0,18667,176.0,277.3602078534312,13326,5294,47,0,0
2017,12.0,1.0,2.0,447,211.0,262.4340044742729,320,127,0,0,0
2017,18.0,12.0,2.0,914,197.5,231.52516411378556,646,268,0,0,0
2017,15.0,9.0,6.0,927,199.0,243.58899676375404,698,229,0,0,0
2017,9.0,29.0,6.0,813,102.0,170.91389913899138,679,134,0,0,0
2017,16.0,7.0,10.0,675,162.0,246.2888888888889,481,194,0,0,0
2017,9.0,35.0,22.0,211,258.0,266.478672985782,142,69,0,0,0
2017,9.0,18.0,11.0,673,110.0,148.70133729569093,624,48,1,0,0
2017,29.0,1.0,10.0,349,73.0,154.06017191977077,298,50,1,0,0
2017,15.0,4.0,4.0,3310,235.5,281.2537764350453,2018,1291,1,0,0
2017,16.0,14.0,13.0,2661,263.0,321.51258925216086,1732,927,2,0,0
2017,9.0,8.0,41.0,168,207.5,260.92857142857144,118,50,0,0,0
2017,16.0,18.0,19.0,1333,5.0,120.87246811702926,1144,186,3,0,0
2017,12.0,2.0,2.0,624,197.0,259.0833333333333,448,176,0,0,0
2017,4.0,1.0,1.0,1408,121.0,190.98863636363637,1112,296,0,0,0
2017,33.0,1.0,3.0,47,285.0,308.0851063829787,29,18,0,0,0
2017,18.0,12.0,1.0,1529,246.0,259.9254414650098,1267,262,0,0,0
2017,12.0,15.0,7.0,66,448.0,471.56060606060606,18,48,0,0,0
2017,11.0,12.0,4.0,27,198.0,243.40740740740742,22,5,0,0,0
2017,12.0,11.0,2.0,406,228.0,245.14285714285714,313,93,0,0,0
2017,8.0,34.0,4.0,668,668.0,637.7919161676647,138,518,12,0,0
2017,11.0,17.0,6.0,67,254.0,229.17910447761193,49,18,0,0,0
2017,9.0,8.0,23.0,46,239.0,313.17391304347825,26,20,0,0,0
2017,18.0,11.0,1.0,237,259.0,287.253164556962,155,82,0,0,0
2017,17.0,37.0,9.0,5,573.0,529.4,1,4,0,0,0
2017,9.0,11.0,14.0,293,156.0,219.05119453924914,224,69,0,0,0
2017,20.0,1.0,4.0,1028,158.5,209.42898832684824,769,259,0,0,0
2017,9.0,14.0,29.0,27,192.0,366.4074074074074,15,11,1,0,0
2017,1.0,28.0,1.0,1709,50.0,137.6471620830895,1527,179,3,0,0
2017,9.0,35.0,12.0,397,117.0,215.11586901763224,315,79,3,0,0
2017,10.0,13.0,1.0,8452,305.0,317.96687174633223,5461,2990,1,0,0
2017,15.0,8.0,2.0,143,188.0,224.76923076923077,111,32,0,0,0
2017,13.0,26.0,3.0,12753,88.0,184.3100446953658,10369,2378,6,0,0
2017,9.0,30.0,19.0,648,115.5,191.30864197530863,525,123,0,0,0
2017,17.0,37.0,3.0,3000,342.5,288.46233333333333,1638,1362,0,0,0
2017,1.0,1.0,7.0,427,32.0,131.86885245901638,375,52,0,0,0
2017,5.0,2.0,4.0,207,293.0,307.75845410628017,125,82,0,0,0
2017,9.0,12.0,17.0,347,265.0,301.4063400576369,232,113,2,0,0
2017,9.0,2.0,20.0,299,340.0,364.11036789297657,159,140,0,0,0
2017,20.0,1.0,8.0,1001,149.0,221.58641358641358,763,238,0,0,0
2017,6.0,2.0,5.0,3681,110.0,173.56859549035588,3085,596,0,0,0
2017,6.0,5.0,4.0,1718,245.0,263.60710128055877,1198,520,0,0,0
2017,23.0,19.0,1.0,2131,98.0,193.71234162365087,1615,516,0,0,0
2017,18.0,2.0,2.0,1714,175.0,220.83313885647607,1290,423,1,0,0
2017,18.0,10.0,6.0,360,3.0,117.14166666666667,309,51,0,0,0
2017,9.0,7.0,24.0,260,238.5,313.1038461538462,172,87,1,0,0
2017,9.0,22.0,23.0,272,16.5,153.83455882352942,227,44,1,0,0
2017,23.0,25.0,1.0,1966,253.0,266.2004069175992,1377,588,1,0,0
2017,20.0,5.0,6.0,149,241.0,237.40939597315437,121,28,0,0,0
2017,9.0,31.0,38.0,281,133.0,178.90391459074732,234,47,0,0,0
2017,10.0,24.0,14.0,415,222.0,234.30361445783132,355,60,0,0,0
2017,26.0,6.0,2.0,26319,220.0,317.9488582392948,16566,9706,47,0,0
