,year,state_code,dist_code,court_no,act_family,num_cases,median_decision_days,mean_decision_days,A_count,B_count,C_count,D_count,E_count
325,2014,1,30,13,MV,1,1152.0,1152.0,0,0,1,0,0
326,2014,1,30,14,MV,2,248.5,248.5,2,0,0,0,0
327,2014,1,30,17,MV,38,835.5,728.9473684210526,11,17,10,0,0
328,2014,1,30,18,MV,4,737.0,807.0,1,2,1,0,0
329,2014,1,31,1,MV,374,812.0,777.4251336898395,108,139,126,1,0
330,2014,1,31,3,MV,1438,74.0,92.15924895688457,1400,27,11,0,0
331,2014,1,31,4,MV,1,680.0,680.0,0,1,0,0,0
332,2014,1,31,5,MV,11,758.0,737.2727272727273,1,9,1,0,0
333,2014,1,31,7,MV,176,954.0,891.8693181818181,29,86,59,2,0
334,2014,1,31,8,MV,15,13.0,472.3333333333333,9,2,4,0,0
335,2014,1,31,9,MV,7,25.0,226.42857142857142,5,2,0,0,0
336,2014,1,31,10,MV,2,321.5,321.5,1,1,0,0,0
337,2014,1,31,12,MV,1,445.0,445.0,0,1,0,0,0
338,2014,1,31,14,MV,3,372.0,266.0,1,2,0,0,0
339,2014,1,31,15,MV,3,170.0,283.0,2,1,0,0,0
340,2014,1,31,16,MV,41,50.0,103.82926829268293,39,2,0,0,0
341,2014,1,31,17,MV,21,1194.0,1085.2380952380952,3,7,11,0,0
342,2014,1,32,1,MV,67,343.0,463.5223880597015,35,26,6,0,0
343,2014,1,32,2,MV,4,600.0,565.5,1,3,0,0,0
344,2014,1,32,4,MV,11,180.0,292.6363636363636,8,2,1,0,0
345,2014,1,32,5,MV,128,1.0,63.1171875,121,6,1,0,0
346,2014,1,32,6,MV,32,1.0,89.65625,29,2,1,0,0
347,2014,1,32,7,MV,66,52.5,121.1969696969697,59,7,0,0,0
348,2014,1,32,8,MV,22,1077.5,1066.6363636363637,1,10,11,0,0
349,2014,1,32,9,MV,7,41.0,90.0,6,1,0,0,0
350,2014,1,32,11,MV,10,438.0,476.6,5,4,1,0,0
351,2014,1,33,1,MV,47,729.0,813.8085106382979,7,25,15,0,0
352,2014,1,33,2,MV,2,3.5,3.5,2,0,0,0,0
353,2014,1,33,4,MV,1,20.0,20.0,1,0,0,0,0
354,2014,1,33,5,MV,8,22.0,43.0,8,0,0,0,0
355,2014,1,33,6,MV,11,65.0,164.36363636363637,9,2,0,0,0
356,2014,1,33,7,MV,4,118.5,112.75,4,0,0,0,0
357,2014,1,33,8,MV,17,136.0,149.47058823529412,16,1,0,0,0
358,2014,1,34,1,MV,491,997.0,1043.4521384928717,27,262,179,23,0
359,2014,1,34,3,MV,8,472.5,636.125,4,1,3,0,0
360,2014,1,34,4,MV,2,205.0,205.0,1,1,0,0,0
361,2014,1,34,5,MV,1,147.0,147.0,1,0,0,0,0
362,2014,1,34,7,MV,49,901.0,926.469387755102,5,26,18,0,0
363,2014,1,34,8,MV,2,1.0,1.0,2,0,0,0,0
364,2014,1,34,9,MV,84,5.0,9.738095238095237,84,0,0,0,0
365,2014,1,34,10,MV,28,1049.0,790.0357142857143,11,4,13,0,0
366,2014,1,34,11,MV,37,953.0,985.918918918919,2,22,12,1,0
367,2014,1,34,12,MV,35,826.0,826.6,7,22,6,0,0
368,2014,1,34,13,MV,2,955.0,955.0,1,0,1,0,0
369,2014,1,34,14,MV,10,162.0,421.2,6,3,1,0,0
370,2014,1,34,17,MV,2,648.0,648.0,0,2,0,0,0
371,2014,1,35,1,MV,9,164.0,333.1111111111111,5,4,0,0,0
372,2014,1,35,2,MV,8,791.5,825.0,1,5,2,0,0
