,state_code,dist_code,court_no,median,mean,case_count
4862,16.0,17.0,22.0,1170.0,1298.6666666666667,3.0
4863,16.0,18.0,2.0,1225.0,1457.5256673511294,570.0
4864,16.0,18.0,3.0,1999.0,2038.2716346153845,616.0
4865,16.0,18.0,4.0,1742.0,1779.8538011695907,284.0
4866,16.0,18.0,5.0,1827.0,1989.2731092436975,345.0
4867,16.0,18.0,10.0,2553.0,2576.1290322580644,44.0
4868,16.0,18.0,11.0,2814.5,2798.0333333333333,62.0
4869,16.0,18.0,12.0,2803.0,2968.7,29.0
4870,16.0,18.0,13.0,2663.0,2657.5,19.0
4871,16.0,18.0,18.0,2761.0,2637.5625,29.0
4872,16.0,18.0,19.0,2657.5,2637.175,200.0
4873,16.0,18.0,20.0,2520.0,2458.9811320754716,80.0
4874,16.0,18.0,21.0,2652.0,2599.8695652173915,62.0
4875,16.0,19.0,1.0,1794.0,1809.2964824120604,228.0
4876,16.0,19.0,2.0,1713.0,1790.2056384742953,782.0
4877,16.0,19.0,3.0,2260.0,2244.7272727272725,54.0
4878,16.0,19.0,4.0,1904.0,1997.3076923076924,175.0
4879,16.0,19.0,5.0,2009.0,2006.6666666666667,4.0
4880,16.0,19.0,6.0,1734.5,1807.2105263157894,177.0
4881,16.0,19.0,7.0,2387.5,2306.0,4.0
4882,16.0,19.0,8.0,1946.0,2077.886956521739,149.0
4883,16.0,19.0,9.0,2305.0,2305.0,3.0
4884,16.0,19.0,10.0,1667.5,1782.7309644670052,586.0
4885,16.0,19.0,11.0,1123.0,1458.9259259259259,35.0
4886,16.0,19.0,12.0,1955.0,2033.1041666666667,68.0
4887,16.0,20.0,1.0,773.0,1187.3216192937123,7456.0
4888,16.0,20.0,2.0,1416.0,1757.3855349671248,3014.0
4889,16.0,20.0,3.0,1821.0,2006.2764180823497,4432.0
4890,16.0,20.0,4.0,1620.5,1852.3870967741937,74.0
4891,16.0,20.0,5.0,1384.0,1694.0,123.0
4892,16.0,20.0,6.0,1209.0,1477.646324549237,6479.0
4893,16.0,20.0,7.0,448.5,736.9335839598997,821.0
4894,16.0,20.0,8.0,2413.0,2107.0398058252426,1850.0
4895,16.0,20.0,9.0,1970.0,1959.427027027027,273.0
4896,16.0,20.0,10.0,2351.0,2036.1054852320676,1148.0
4897,16.0,20.0,11.0,1106.0,1385.2068965517242,37.0
4898,16.0,20.0,12.0,2145.0,2062.001549186677,1388.0
4899,16.0,20.0,13.0,1718.0,1851.6641221374045,349.0
4900,16.0,20.0,14.0,1635.0,1765.2307692307693,508.0
4901,16.0,20.0,15.0,2713.0,2501.1364985163204,734.0
4902,16.0,20.0,16.0,2376.0,2205.9583333333335,185.0
4903,16.0,20.0,17.0,2726.5,2694.765625,187.0
4904,16.0,20.0,18.0,2771.5,2738.0285714285715,280.0
4905,16.0,20.0,19.0,1120.0,1294.7350427350427,156.0
4906,16.0,20.0,20.0,2435.0,2301.116504854369,428.0
4907,16.0,20.0,21.0,1692.0,1617.472049689441,185.0
4908,16.0,20.0,22.0,1647.0,1647.0,4.0
4909,16.0,21.0,1.0,1460.5,1590.883152173913,411.0
4910,16.0,21.0,2.0,1422.0,1502.1698113207547,53.0
4911,16.0,21.0,3.0,1934.0,1773.6659574468085,482.0
4912,16.0,21.0,4.0,2001.0,2035.535519125683,542.0
4913,16.0,21.0,5.0,2058.5,2052.978260869565,48.0
4914,16.0,21.0,6.0,2268.5,2365.3294797687863,868.0
4915,16.0,21.0,7.0,2156.0,2201.0,68.0
4916,16.0,21.0,8.0,2241.0,2344.0285714285715,140.0
4917,16.0,22.0,1.0,1962.0,1962.0,2.0
4918,16.0,22.0,2.0,1583.0,1732.4591961023143,843.0
4919,16.0,22.0,3.0,3100.5,3134.0,18.0
4920,16.0,22.0,4.0,2681.0,2710.8571428571427,24.0
4921,16.0,22.0,5.0,1134.0,1505.9592760180994,537.0
4922,16.0,22.0,6.0,1320.0,1897.4245175936435,952.0
4923,16.0,22.0,7.0,1034.0,988.920716112532,429.0
4924,16.0,22.0,8.0,1761.0,1788.516129032258,186.0
4925,16.0,22.0,10.0,1838.5,2054.2027027027025,156.0
4926,16.0,22.0,11.0,1576.5,1784.9019607843138,106.0
4927,16.0,22.0,12.0,2814.0,2739.4615384615386,58.0
4928,16.0,22.0,13.0,3074.0,3031.504347826087,303.0
4929,16.0,22.0,14.0,2851.0,2902.5384615384614,27.0
4930,16.0,22.0,15.0,1889.5,1889.5,6.0
4931,16.0,22.0,16.0,2235.0,1996.0,49.0
4932,16.0,22.0,17.0,1142.0,1436.6911764705883,74.0
4933,16.0,22.0,18.0,1296.5,1804.94578313253,568.0
4934,16.0,22.0,19.0,2832.0,2573.2727272727275,43.0
4935,16.0,22.0,20.0,2880.0,2968.25,18.0
4936,16.0,22.0,21.0,1216.0,1571.7027027027027,130.0
4937,16.0,22.0,22.0,2823.0,2870.777777777778,35.0
4938,16.0,23.0,2.0,2071.0,1925.4285714285713,21.0
4939,16.0,23.0,3.0,933.5,1136.8181818181818,22.0
4940,16.0,23.0,4.0,849.5,849.5,2.0
4941,16.0,23.0,5.0,1170.0,1298.6666666666667,3.0
4942,16.0,24.0,1.0,2914.0,2881.791304347826,115.0
4943,16.0,24.0,2.0,2277.5,2341.0454545454545,66.0
4944,16.0,24.0,3.0,2324.5,2286.055837563452,394.0
4945,16.0,24.0,4.0,2048.0,2138.762331838565,223.0
4946,16.0,24.0,5.0,2678.5,2582.2075471698113,106.0
4947,16.0,24.0,6.0,2565.0,2465.0882352941176,170.0
4948,16.0,24.0,7.0,2140.0,2294.04,75.0
4949,16.0,24.0,8.0,2182.0,2211.5135135135133,111.0
4950,16.0,25.0,1.0,2510.0,2420.8,15.0
4951,16.0,25.0,2.0,2947.0,2939.6862745098038,51.0
4952,16.0,25.0,3.0,1676.5,1755.923076923077,26.0
4953,16.0,25.0,4.0,1468.0,1481.0975609756097,41.0
4954,17.0,11.0,1.0,153.0,559.8357527996682,2641.0
4955,17.0,11.0,2.0,824.0,1004.7606837606837,16795.0
4956,17.0,11.0,3.0,1940.0,1760.956298200514,884.0
4957,17.0,11.0,4.0,782.0,1047.4299634591962,852.0
4958,17.0,11.0,5.0,584.0,831.2924054867849,4042.0
4959,17.0,11.0,6.0,1784.0,1844.741935483871,230.0
4960,17.0,11.0,7.0,2164.0,2102.641025641026,40.0
4961,17.0,11.0,8.0,1385.0,1415.5777777777778,45.0
4962,17.0,13.0,1.0,190.0,761.2562114887696,5055.0
4963,17.0,13.0,3.0,879.0,1117.0355857656937,2503.0
4964,17.0,13.0,4.0,1002.0,1019.3745373797187,2716.0
4965,17.0,13.0,5.0,1348.0,1438.265194412986,5569.0
4966,17.0,13.0,7.0,1318.0,1551.08524173028,787.0
4967,17.0,13.0,8.0,1067.0,1171.9867617107943,983.0
4968,17.0,13.0,9.0,2069.0,1896.1084745762712,596.0
4969,17.0,13.0,10.0,1667.0,1596.0840879689522,775.0
4970,17.0,13.0,11.0,1789.0,1964.0588235294117,42.0
4971,17.0,13.0,12.0,2936.0,2902.3333333333335,4.0
4972,17.0,13.0,17.0,1505.5,1714.30223880597,268.0
4973,17.0,13.0,18.0,398.0,562.3492063492064,126.0
4974,17.0,13.0,19.0,2012.0,2029.7750547045953,2285.0
4975,17.0,13.0,21.0,112.0,702.9224901574803,12273.0
4976,17.0,13.0,22.0,2183.0,2167.520295202952,1100.0
4977,17.0,13.0,23.0,2811.0,2797.9607843137255,85.0
4978,17.0,13.0,24.0,3106.0,3106.0,1.0
4979,17.0,14.0,1.0,1714.0,1644.1747110808974,1764.0
4980,17.0,14.0,2.0,2148.0,1953.4706915620325,17287.0
4981,17.0,14.0,3.0,306.0,895.8838120104439,828.0
4982,17.0,14.0,5.0,1537.5,1549.1842105263158,335.0
4983,17.0,14.0,6.0,639.0,955.7637795275591,179.0
4984,17.0,14.0,7.0,1831.5,1999.2445255474452,297.0
4985,17.0,14.0,8.0,2351.5,2321.1176470588234,102.0
4986,17.0,14.0,9.0,2205.0,2127.6370731707316,1264.0
4987,17.0,14.0,10.0,1946.0,1861.655172413793,31.0
4988,17.0,14.0,12.0,1173.5,1302.4137931034484,459.0
4989,17.0,14.0,13.0,2015.0,1994.3033707865168,152.0
4990,17.0,14.0,14.0,2113.5,2139.935230618253,2568.0
4991,17.0,14.0,15.0,1353.5,1358.819587628866,232.0
4992,17.0,14.0,16.0,2338.0,2173.0709325396824,2109.0
4993,17.0,14.0,17.0,2767.0,2598.449275362319,123.0
4994,17.0,14.0,18.0,1559.5,1625.975,120.0
4995,17.0,14.0,19.0,2259.5,2259.5,6.0
4996,17.0,15.0,1.0,617.0,871.4134460547504,2687.0
4997,17.0,15.0,2.0,772.0,947.2030243261013,7917.0
4998,17.0,15.0,3.0,1563.0,1442.635359116022,1813.0
4999,17.0,15.0,5.0,1640.0,1758.9357429718875,296.0
5000,17.0,15.0,6.0,1176.0,1377.2441717791412,903.0
5001,17.0,15.0,7.0,302.0,722.2486011191047,1337.0
5002,17.0,15.0,8.0,781.5,930.9594155844156,647.0
5003,17.0,15.0,9.0,942.5,1164.7276422764228,266.0
5004,17.0,15.0,11.0,1575.0,1692.1285714285714,146.0
5005,17.0,15.0,12.0,864.0,923.1098484848485,883.0
5006,17.0,15.0,14.0,2413.0,2310.1869918699185,154.0
5007,17.0,16.0,1.0,633.0,1003.7931570762053,3864.0
5008,17.0,16.0,2.0,1105.0,1300.8161591555015,12517.0
5009,17.0,16.0,4.0,624.0,934.2062420919443,2405.0
5010,17.0,16.0,5.0,1018.5,1179.1965648854962,1051.0
5011,17.0,16.0,6.0,724.5,909.2391304347826,1083.0
5012,17.0,16.0,7.0,246.5,701.3459244532803,1359.0
5013,17.0,16.0,10.0,2039.0,2088.909090909091,22.0
5014,17.0,16.0,14.0,952.0,1145.6609442060085,699.0
5015,17.0,16.0,16.0,2229.0,2289.0384615384614,78.0
5016,17.0,16.0,18.0,2050.0,2151.188679245283,212.0
5017,17.0,16.0,19.0,795.0,1223.9728813559323,295.0
5018,17.0,16.0,21.0,695.5,1035.88,250.0
5019,17.0,16.0,22.0,1813.0,1752.9910714285713,113.0
5020,17.0,16.0,24.0,707.0,815.1378737541528,602.0
5021,17.0,16.0,25.0,834.0,926.0,999.0
5022,17.0,17.0,1.0,1079.0,1320.9419642857142,478.0
5023,17.0,17.0,2.0,1551.0,1628.5966709346992,904.0
5024,17.0,17.0,3.0,1587.0,1832.75,205.0
5025,17.0,17.0,4.0,2092.5,2154.15,27.0
5026,17.0,17.0,5.0,1414.0,1527.705501618123,361.0
5027,17.0,17.0,6.0,2005.5,1985.2549019607843,119.0
5028,17.0,17.0,7.0,2036.5,2053.266666666667,30.0
5029,17.0,17.0,8.0,1997.5,1909.5470588235294,191.0
5030,17.0,17.0,9.0,1432.0,1600.060606060606,79.0
5031,17.0,17.0,10.0,1030.0,1448.5714285714287,36.0
5032,17.0,17.0,11.0,1334.0,1659.9322033898304,61.0
5033,17.0,17.0,12.0,1484.0,1745.9781931464174,396.0
5034,17.0,17.0,13.0,1312.0,1375.25,16.0
5035,17.0,17.0,14.0,2988.0,2914.0,35.0
5036,17.0,17.0,15.0,2641.0,2638.923076923077,14.0
5037,17.0,18.0,1.0,877.0,1104.114114114114,1388.0
5038,17.0,18.0,2.0,1397.5,1410.311369509044,3470.0
5039,17.0,18.0,3.0,1824.5,1910.9289340101523,448.0
5040,17.0,18.0,4.0,2041.5,1952.001269035533,853.0
5041,17.0,18.0,5.0,1976.0,1940.088888888889,702.0
5042,17.0,18.0,6.0,2291.0,2374.8571428571427,16.0
5043,17.0,18.0,7.0,2856.0,2856.0,1.0
5044,17.0,18.0,8.0,1070.0,1251.1573033707866,478.0
5045,17.0,18.0,9.0,2423.5,2538.1428571428573,98.0
5046,17.0,18.0,10.0,1600.0,1745.465909090909,91.0
5047,17.0,18.0,11.0,1509.0,1609.1917808219177,73.0
5048,17.0,18.0,12.0,3086.5,3086.5,16.0
5049,17.0,19.0,1.0,675.0,1082.4779874213837,1184.0
5050,17.0,19.0,2.0,1132.0,1274.3790874524716,2853.0
5051,17.0,19.0,3.0,2037.0,2061.2129032258063,174.0
5052,17.0,19.0,4.0,2025.0,2017.7882477501323,2080.0
5053,17.0,19.0,6.0,1763.0,1812.2402234636872,390.0
5054,17.0,19.0,7.0,2058.0,1949.945945945946,196.0
5055,17.0,19.0,8.0,2536.5,2257.6832061068703,336.0
5056,17.0,19.0,9.0,1544.0,1637.7701149425288,348.0
5057,17.0,19.0,10.0,1404.0,1600.7781690140846,326.0
5058,17.0,19.0,12.0,1587.0,1751.5764705882352,113.0
5059,17.0,19.0,13.0,2871.0,2643.6666666666665,17.0
5060,17.0,19.0,14.0,2384.5,2398.0555555555557,88.0
5061,17.0,19.0,16.0,1559.0,1632.3333333333333,288.0
5062,17.0,19.0,17.0,1932.0,1858.0868055555557,292.0
5063,17.0,19.0,18.0,1805.0,1775.246212121212,350.0
5064,17.0,19.0,20.0,2867.5,2876.0,8.0
5065,17.0,19.0,21.0,3343.0,3343.0,14.0
5066,17.0,20.0,1.0,204.0,448.11114448783417,3405.0
5067,17.0,20.0,2.0,569.0,764.4635386403254,7245.0
5068,17.0,20.0,3.0,769.0,1032.2115825688074,1829.0
5069,17.0,20.0,4.0,15.0,239.28155339805826,740.0
5070,17.0,20.0,5.0,1278.0,1346.6311787072243,297.0
5071,17.0,20.0,6.0,179.0,712.6690307328605,1403.0
5072,17.0,20.0,7.0,555.0,835.1452145214521,322.0
5073,17.0,20.0,8.0,70.0,327.85049504950496,1366.0
5074,17.0,20.0,9.0,185.0,515.9632063074902,870.0
5075,17.0,20.0,10.0,2163.0,2035.7566666666667,633.0
5076,17.0,20.0,11.0,3025.0,2927.8888888888887,100.0
5077,17.0,20.0,13.0,2912.5,2872.0,20.0
5078,17.0,21.0,1.0,1012.0,1280.6953298739807,1500.0
5079,17.0,21.0,2.0,855.0,1069.5740482011875,6134.0
5080,17.0,21.0,3.0,1169.5,1344.6805555555557,157.0
5081,17.0,21.0,4.0,2144.0,2060.4447300771208,515.0
5082,17.0,21.0,5.0,1345.0,1516.5574272588055,738.0
5083,17.0,21.0,6.0,184.0,309.84060721062616,534.0
5084,17.0,21.0,7.0,1299.0,1444.9510086455332,371.0
5085,17.0,21.0,8.0,964.5,1189.2977707006369,681.0
5086,17.0,21.0,9.0,143.5,397.1533333333333,213.0
5087,17.0,21.0,12.0,90.0,385.7835820895522,141.0
5088,17.0,21.0,14.0,1471.5,1710.8157894736842,102.0
5089,17.0,21.0,15.0,2450.0,2450.0,1.0
5090,17.0,21.0,16.0,2353.0,2186.8571428571427,233.0
5091,17.0,21.0,18.0,1722.0,1722.0,2.0
5092,17.0,21.0,19.0,1744.0,1632.25,20.0
5093,17.0,21.0,20.0,1927.0,1898.4666666666667,15.0
5094,17.0,22.0,1.0,1885.0,1642.6612595419847,1048.0
5095,17.0,22.0,2.0,383.0,848.1269917914051,2097.0
5096,17.0,22.0,3.0,1008.5,1214.3652482269504,283.0
5097,17.0,22.0,4.0,1816.0,1648.6768060836503,263.0
5098,17.0,22.0,5.0,2160.0,2072.528517110266,263.0
5099,17.0,22.0,6.0,2567.0,2567.0,1.0
5100,17.0,22.0,7.0,1876.0,1960.090909090909,11.0
5101,17.0,22.0,8.0,1832.5,1845.26,150.0
5102,17.0,22.0,9.0,1978.0,1993.6,201.0
5103,17.0,22.0,12.0,3120.0,3155.892307692308,147.0
5104,17.0,23.0,1.0,901.5,1253.5806241872563,1899.0
5105,17.0,23.0,2.0,1061.0,1169.2798206278028,6134.0
5106,17.0,23.0,3.0,1444.5,1473.40625,240.0
5107,17.0,23.0,4.0,1345.0,1393.8566308243728,320.0
5108,17.0,23.0,9.0,838.5,987.1351351351351,319.0
5109,17.0,23.0,10.0,446.0,761.0401606425703,310.0
5110,17.0,23.0,11.0,152.0,467.4683954619125,860.0
5111,17.0,23.0,13.0,2194.0,2148.6666666666665,168.0
5112,17.0,23.0,15.0,1947.0,1947.0,2.0
5113,17.0,23.0,16.0,2130.5,2130.5,2.0
5114,17.0,24.0,1.0,427.0,816.2327044025158,3254.0
5115,17.0,24.0,2.0,440.5,824.7787169484178,5002.0
5116,17.0,24.0,3.0,1915.0,2010.939393939394,39.0
5117,17.0,24.0,6.0,549.0,727.3338582677166,647.0
5118,17.0,24.0,7.0,1434.0,1485.4006734006734,611.0
5119,17.0,24.0,8.0,372.0,693.2984455958549,1164.0
5120,17.0,24.0,9.0,224.0,462.06401384083046,597.0
5121,17.0,24.0,10.0,1090.5,1322.0686813186812,431.0
5122,17.0,24.0,11.0,299.5,581.2848101265823,473.0
5123,17.0,24.0,12.0,484.0,537.7207792207793,466.0
5124,17.0,24.0,16.0,1636.0,1949.8857142857144,323.0
5125,17.0,24.0,17.0,216.0,306.9210155148096,714.0
5126,17.0,24.0,18.0,2712.5,2757.318181818182,25.0
5127,17.0,24.0,19.0,2965.0,2929.0,75.0
5128,17.0,24.0,20.0,3193.0,3181.25,23.0
5129,17.0,25.0,1.0,632.5,1010.0127906976744,3510.0
5130,17.0,25.0,2.0,823.0,1118.1991063948617,3985.0
5131,17.0,25.0,3.0,1003.0,977.0204402515724,661.0
5132,17.0,25.0,4.0,554.0,905.1532258064516,407.0
5133,17.0,25.0,5.0,2207.0,2069.936728395062,710.0
5134,17.0,25.0,7.0,1158.0,1217.4332648870636,497.0
5135,17.0,25.0,8.0,2389.0,2424.313432835821,75.0
5136,17.0,25.0,9.0,2429.0,2501.4285714285716,62.0
5137,17.0,25.0,11.0,1033.0,1112.7465346534655,655.0
5138,17.0,25.0,12.0,924.5,1250.6205357142858,224.0
5139,17.0,25.0,13.0,1608.5,1909.076923076923,114.0
5140,17.0,25.0,14.0,2214.0,2215.9333333333334,91.0
5141,17.0,25.0,16.0,3204.0,3189.25,11.0
5142,17.0,25.0,17.0,3069.0,3026.0,7.0
5143,17.0,26.0,1.0,721.0,1105.3824267782427,1477.0
5144,17.0,26.0,2.0,791.0,1033.8020400453343,2918.0
5145,17.0,26.0,3.0,1085.5,1249.7454545454545,1334.0
5146,17.0,26.0,4.0,544.0,792.0526315789474,515.0
5147,17.0,26.0,6.0,1959.0,2060.764705882353,52.0
5148,17.0,26.0,7.0,667.0,918.940366972477,769.0
5149,17.0,26.0,8.0,1244.0,1295.988262910798,536.0
5150,17.0,26.0,9.0,1056.0,1127.7455470737914,506.0
5151,17.0,26.0,10.0,1196.0,1269.4669811320755,756.0
5152,17.0,26.0,11.0,1875.5,1863.081466395112,1329.0
5153,17.0,26.0,12.0,471.0,657.7916666666666,352.0
5154,17.0,26.0,13.0,1200.0,1575.9,14.0
5155,17.0,26.0,14.0,2150.0,2203.095238095238,148.0
5156,17.0,26.0,15.0,1900.5,1707.625382262997,662.0
5157,17.0,26.0,16.0,1790.0,1754.68,75.0
5158,17.0,26.0,17.0,2547.5,2603.75,8.0
5159,17.0,27.0,1.0,287.0,857.2510194834617,4600.0
5160,17.0,27.0,2.0,816.5,908.3541058774489,5109.0
5161,17.0,27.0,3.0,1867.0,1765.2569343065693,796.0
5162,17.0,27.0,4.0,2372.0,2091.5043731778424,797.0
5163,17.0,27.0,5.0,1421.5,1676.1981981981983,255.0
5164,17.0,27.0,7.0,185.0,346.76660988074957,802.0
5165,17.0,27.0,8.0,2407.5,2463.0227272727275,73.0
5166,17.0,27.0,9.0,2462.0,2432.860465116279,599.0
5167,17.0,27.0,13.0,1868.0,1992.6281407035176,299.0
5168,17.0,27.0,14.0,1582.5,1680.222972972973,148.0
5169,17.0,27.0,16.0,2507.0,2341.1428571428573,10.0
5170,17.0,27.0,17.0,3134.5,3101.09375,91.0
5171,17.0,28.0,1.0,415.0,1053.1834677419354,1488.0
5172,17.0,28.0,2.0,373.0,746.8699382292382,2968.0
5173,17.0,28.0,3.0,183.0,470.7819383259912,458.0
5174,17.0,28.0,4.0,578.0,883.913357400722,294.0
5175,17.0,28.0,5.0,130.0,282.52835820895524,372.0
5176,17.0,28.0,6.0,199.0,752.2234299516908,1186.0
5177,17.0,28.0,7.0,972.0,1145.6087689713322,597.0
5178,17.0,28.0,10.0,2926.0,2925.75,4.0
5179,17.0,28.0,13.0,3247.0,3239.2758620689656,29.0
5180,17.0,29.0,1.0,960.0,1084.8966725043783,1203.0
5181,17.0,29.0,2.0,851.0,1019.9248271889401,3593.0
5182,17.0,29.0,3.0,1318.0,1320.5733788395905,321.0
5183,17.0,29.0,4.0,957.0,1168.3505747126437,551.0
5184,17.0,29.0,5.0,1367.0,1256.6245353159852,293.0
5185,17.0,29.0,6.0,1245.5,1502.7704918032787,188.0
5186,17.0,29.0,12.0,1787.0,1811.0,159.0
5187,17.0,29.0,14.0,1860.0,1955.3333333333333,6.0
5188,17.0,29.0,15.0,1867.0,1921.2621359223301,107.0
5189,17.0,29.0,18.0,2322.0,2411.9772727272725,50.0
5190,17.0,30.0,1.0,176.5,506.4016709511568,2081.0
5191,17.0,30.0,2.0,263.0,522.4183266932271,2197.0
5192,17.0,30.0,3.0,978.0,993.6438152011923,704.0
5193,17.0,30.0,4.0,1869.5,1616.2235772357724,266.0
5194,17.0,30.0,5.0,1206.0,1360.9415481832543,663.0
5195,17.0,30.0,6.0,99.0,303.8675496688742,269.0
5196,17.0,30.0,8.0,1176.0,1441.035141329259,1321.0
5197,17.0,30.0,10.0,228.0,518.1020408163265,212.0
5198,17.0,30.0,11.0,2982.5,3009.125,29.0
5199,17.0,30.0,12.0,886.5,1128.8211678832117,292.0
5200,17.0,30.0,13.0,2069.5,2049.6603773584907,217.0
5201,17.0,30.0,14.0,1154.0,1323.4387096774194,348.0
5202,17.0,30.0,15.0,651.0,955.1814744801512,552.0
5203,17.0,30.0,16.0,1605.0,1946.6725663716813,113.0
5204,17.0,31.0,1.0,2025.0,1901.624,2296.0
5205,17.0,31.0,2.0,2132.0,1998.2853526220615,10497.0
5206,17.0,31.0,3.0,734.0,935.1867219917012,588.0
5207,17.0,31.0,4.0,1325.0,1419.3491027732464,734.0
5208,17.0,31.0,5.0,1292.5,1185.777628032345,903.0
5209,17.0,31.0,6.0,1518.0,1573.8988764044943,384.0
5210,17.0,31.0,7.0,1067.0,1226.01808318264,647.0
5211,17.0,31.0,13.0,767.0,905.1809523809524,110.0
5212,17.0,31.0,14.0,1312.5,1538.8429487179487,321.0
5213,17.0,31.0,15.0,1786.0,1816.065693430657,1585.0
5214,17.0,31.0,17.0,1702.0,1677.5815861440292,1123.0
5215,17.0,31.0,18.0,1855.0,1800.185746777862,1319.0
5216,17.0,31.0,20.0,2904.0,2915.5666666666666,31.0
5217,17.0,32.0,1.0,418.5,830.2691256830601,761.0
5218,17.0,32.0,2.0,72.0,354.22680412371136,3536.0
5219,17.0,32.0,3.0,104.0,338.8153200419727,984.0
5220,17.0,32.0,4.0,42.0,398.0868167202572,344.0
5221,17.0,32.0,5.0,1185.0,1303.724340175953,384.0
5222,17.0,32.0,7.0,63.0,422.16909620991254,1133.0
5223,17.0,32.0,8.0,2055.5,2158.8684210526317,50.0
5224,17.0,32.0,10.0,2764.5,2764.5,10.0
5225,17.0,32.0,11.0,2803.5,2816.25,7.0
5226,17.0,32.0,12.0,2700.0,2750.181818181818,17.0
5227,17.0,32.0,13.0,2667.0,2710.0,5.0
5228,17.0,33.0,1.0,270.0,392.84950495049503,506.0
5229,17.0,33.0,2.0,953.0,1177.2696994313567,1316.0
5230,17.0,33.0,3.0,2081.5,2106.6304347826085,60.0
5231,17.0,33.0,4.0,1772.0,1902.605072463768,277.0
5232,17.0,33.0,5.0,2412.5,2453.2727272727275,28.0
5233,17.0,34.0,1.0,1326.0,1583.0470588235294,170.0
5234,17.0,34.0,2.0,1431.0,1682.7692307692307,644.0
5235,17.0,34.0,3.0,1507.0,1745.557142857143,70.0
5236,17.0,34.0,4.0,842.0,989.3892617449665,149.0
5237,17.0,34.0,5.0,1232.0,1476.2338568935427,573.0
5238,17.0,34.0,6.0,1722.0,1788.2222222222222,28.0
5239,17.0,35.0,1.0,550.0,944.5593984962406,769.0
5240,17.0,35.0,2.0,1164.0,1266.150846210449,1472.0
5241,17.0,35.0,3.0,1491.0,1610.2325581395348,331.0
5242,17.0,35.0,4.0,1782.0,1878.8879551820728,449.0
5243,17.0,35.0,5.0,606.0,1024.9208333333333,241.0
5244,17.0,35.0,6.0,1318.0,1478.2304347826087,241.0
5245,17.0,35.0,7.0,1625.0,1830.014563106796,476.0
5246,17.0,35.0,8.0,2143.5,2155.221951219512,431.0
5247,17.0,36.0,1.0,478.0,792.7194492254733,642.0
5248,17.0,36.0,2.0,1184.0,1222.1016746411483,2658.0
5249,17.0,36.0,3.0,572.0,933.4922048997773,472.0
5250,17.0,36.0,4.0,952.0,910.5923261390888,462.0
5251,17.0,36.0,5.0,2508.0,2531.2758620689656,29.0
5252,17.0,37.0,1.0,1097.0,1169.3463035019456,258.0
5253,17.0,37.0,2.0,762.0,1075.8606321839081,1393.0
5254,17.0,37.0,3.0,1327.0,1697.6743295019157,278.0
5255,17.0,37.0,4.0,225.0,917.3096605744125,2653.0
5256,17.0,37.0,6.0,840.0,1080.1592442645074,741.0
5257,17.0,37.0,7.0,951.0,1130.5842956120093,433.0
5258,17.0,37.0,8.0,2957.0,2979.6666666666665,26.0
5259,17.0,38.0,1.0,556.0,871.971264367816,349.0
5260,17.0,38.0,3.0,1505.5,1586.7102272727273,532.0
5261,17.0,38.0,4.0,2433.5,2454.18,400.0
5262,17.0,38.0,5.0,2312.0,2260.78125,48.0
5263,17.0,38.0,6.0,1122.0,1346.7970027247957,1471.0
5264,17.0,38.0,7.0,2126.5,2238.875,11.0
5265,17.0,39.0,1.0,33.0,216.41901931649332,708.0
5266,17.0,39.0,2.0,708.0,1059.9896810506566,1128.0
5267,17.0,39.0,3.0,322.0,621.3409090909091,202.0
5268,17.0,39.0,4.0,20.0,254.75,908.0
5269,17.0,39.0,5.0,2266.0,2266.0,1.0
5270,17.0,39.0,6.0,1846.5,1655.3760330578511,714.0
5271,17.0,40.0,1.0,659.0,1092.8359375,541.0
5272,17.0,40.0,2.0,2301.0,2026.48,664.0
5273,17.0,40.0,3.0,1516.0,1516.3065693430658,906.0
5274,17.0,40.0,4.0,1727.0,1814.9368421052632,121.0
5275,17.0,40.0,5.0,801.0,846.9162995594713,265.0
5276,17.0,40.0,6.0,3027.5,3063.1666666666665,22.0
5277,17.0,40.0,7.0,2805.0,2805.0,3.0
5278,17.0,41.0,1.0,2508.5,2476.875,297.0
5279,17.0,41.0,2.0,1651.0,1876.8946015424165,389.0
5280,17.0,41.0,3.0,3058.0,3145.222222222222,16.0
5281,17.0,41.0,4.0,1452.0,1320.0719602977667,700.0
5282,17.0,41.0,5.0,622.0,840.3548387096774,249.0
5283,17.0,41.0,6.0,952.0,1363.612334801762,227.0
5284,17.0,41.0,7.0,1762.0,1968.017857142857,64.0
5285,17.0,42.0,1.0,1188.0,1437.1294378698226,1352.0
5286,17.0,42.0,3.0,2983.0,2972.6451612903224,143.0
5287,17.0,42.0,4.0,1437.0,1758.7328042328043,435.0
5288,17.0,42.0,5.0,2112.0,2112.0,1.0
5289,17.0,42.0,6.0,1233.0,1269.5421166306696,577.0
5290,17.0,43.0,2.0,2196.0,2205.065934065934,91.0
5291,17.0,43.0,3.0,184.0,374.0340264650284,534.0
5292,17.0,43.0,4.0,2955.0,2985.6388888888887,36.0
5293,17.0,43.0,5.0,1221.0,1358.5338842975207,606.0
5294,18.0,1.0,1.0,1105.0,1173.2072538860104,194.0
5295,18.0,1.0,2.0,2555.0,2149.0731707317073,86.0
5296,18.0,1.0,3.0,2656.0,2414.25,16.0
5297,18.0,1.0,4.0,2733.0,2724.2195121951218,41.0
5298,18.0,1.0,5.0,376.0,376.0,2.0
