state_code,dist_code,court_no,total_cases,total_valid_cases,median_decision_days,mean_decision_days,state_name,district_name,court_name
17.0,26.0,15.0,10212.0,9451.0,152.0,518.9365146545339,Gujarat,kachchh at Bhuj,gandhidham_adj Court
23.0,44.0,1.0,97481.0,72224.0,153.0,453.1550315684537,Madhya Pradesh,Gwalior,DISTRICT AND SESSIONS COURT GWALIOR MP
17.0,43.0,1.0,2725.0,2717.0,153.0,142.51417004048582,Gujarat,BOTAD,botad_district
9.0,5.0,14.0,1787.0,1721.0,153.0,337.5043579314352,Rajasthan,Tonk,ADJ - Malpura Taluka
4.0,5.0,11.0,4884.0,4026.0,154.0,298.66890213611526,Kerala,Kozhikode,"Chief Judicial Magistrate Court, Kozhikode"
4.0,6.0,5.0,5278.0,5103.0,155.0,280.562414266118,Kerala,Alappuzha,Chief Judicial Magistrate Court  Alappuzha
10.0,10.0,17.0,7387.0,4042.0,155.0,323.441118258288,Tamil Nadu,Viluppuram,Principal District Court Villupuram
4.0,9.0,1.0,29007.0,28969.0,155.0,383.47450723186853,Kerala,Thiruvananthapuram,District and Sessions Court Thiruvananthapuram
23.0,8.0,1.0,9004.0,5423.0,156.0,319.3171676193988,Madhya Pradesh,Alirajpur,DISTRICT AND SESSIONS COURT ALIRAJPUR MP
6.0,24.0,2.0,5305.0,5292.0,156.0,312.1432350718065,Assam,Udalguri,Chief Judicial Magistrate
10.0,18.0,10.0,20233.0,19800.0,156.0,368.0557070707071,Tamil Nadu,Coimbatore,"CHIEF JUDICIAL MAGISTRATE, COIMBATORE"
14.0,16.0,4.0,29896.0,28046.0,156.0,306.5111602367539,Haryana,Kaithal,"Chief Judicial Magistrate, Kaithal"
26.0,8.0,1.0,52566.0,49670.0,157.0,315.942460237568,Delhi,Central,"District and Sessions Judge, Central, THC"
18.0,12.0,4.0,1331.0,1276.0,157.0,284.3996865203762,Chhattisgarh,Mahasamund,Additional District and Sessions court
17.0,37.0,1.0,10113.0,9973.0,157.0,330.36027273638825,Gujarat,Gir Somnath at Veraval,District Court Veraval
6.0,18.0,3.0,22607.0,21987.0,157.0,432.7650429799427,Assam,Goalpara,Chief Judicial Magistrate
1.0,17.0,1.0,18818.0,18567.0,157.0,498.6874562395648,Maharashtra,Parbhani,DISTRICT  SESSIONS COURT PARBHANI.
13.0,21.0,2.0,9174.0,8860.0,157.0,339.1492099322799,Uttar Pradesh,Ballia,District and Sessions Judge
9.0,8.0,28.0,5074.0,2606.0,158.0,303.951650038373,Rajasthan,Merta (Nagaur),ACJM MJM-Didwana Taluka HQ
5.0,5.0,11.0,2373.0,2183.0,158.0,313.11314704535044,Himachal Pradesh,Solan,District  & Sessions Judge
4.0,10.0,1.0,21531.0,21490.0,159.0,370.76435551419263,Kerala,Kottayam,"District and Sessions Court, Kottayam"
1.0,26.0,9.0,4566.0,4536.0,159.0,436.1399911816579,Maharashtra,Ahmednagar,"District  And Sessions Court, Kopergaon"
18.0,6.0,5.0,1136.0,1117.0,160.0,332.1888988361684,Chhattisgarh,Raigarh,Addl District and session court
1.0,36.0,1.0,9178.0,9082.0,161.0,462.46047126183663,Maharashtra,Washim,"Principal District and Sessions Court, Washim"
13.0,47.0,3.0,12317.0,11872.0,161.0,391.1014993261455,Uttar Pradesh,Bijnor,Chief Judicial Magistrate
14.0,4.0,7.0,11101.0,9423.0,162.0,317.8148148148148,Haryana,Bhiwani,bwndadricjm
13.0,69.0,2.0,10905.0,10607.0,163.0,449.767794852456,Uttar Pradesh,Kannauj,District and Sessions Judge
16.0,7.0,6.0,527.0,517.0,164.0,492.9941972920697,West Bengal,Paschim Medinpur,adj
1.0,30.0,21.0,4197.0,4168.0,164.0,326.02927063339735,Maharashtra,Solapur,"Additional District Court, Barshi"
15.0,15.0,2.0,1271.0,1232.0,164.0,295.1939935064935,Uttarakhand,Pithoragarh,District And Sessions Judge
13.0,10.0,3.0,23426.0,22987.0,165.0,361.76421455605345,Uttar Pradesh,Lakhimpur,Chief Judicial Magistrate
18.0,5.0,2.0,8935.0,5288.0,165.5,317.40695915279883,Chhattisgarh,Dhamtari,Chief Judicial Magistrate Dhamtari
5.0,5.0,7.0,23096.0,15835.0,166.0,280.044205873066,Himachal Pradesh,Solan,Chief Judicial Magistrate(CJM)
30.0,2.0,1.0,10234.0,10160.0,166.0,309.46761811023623,Goa,South Goa,DISTRICT AND SESSIONS COURT MARGAO
5.0,1.0,1.0,9704.0,8628.0,167.0,295.25822902178953,Himachal Pradesh,Hamirpur,"DISTRICT AND SESSIONS COURT HAMIRPUR, H.P."
9.0,12.0,25.0,2328.0,2018.0,167.5,434.25371655104067,Rajasthan,Baran,ADJ Chhabra Taluka
14.0,23.0,1.0,23195.0,22861.0,168.0,289.14553169152714,Haryana,Palwal,"Sessions Courts Complex,Palwal"
6.0,17.0,2.0,8282.0,8089.0,169.0,299.65582890344916,Assam,Dhemaji,Chief Judicial Magistrate
11.0,21.0,7.0,595.0,573.0,170.0,282.18150087260034,Orissa,Rayagada,"Additional District Judge, Gunupur"
18.0,3.0,6.0,1310.0,785.0,171.0,276.14649681528664,Chhattisgarh,Raipur,Chief Judicial Megistrate Tilda
16.0,23.0,4.0,542.0,524.0,171.0,235.4580152671756,West Bengal,kalimpong,District and sessions Judge court
11.0,19.0,2.0,4312.0,4226.0,171.0,446.15168007572174,Orissa,Jajpur,"District and Sessions Judge, Jajpur"
18.0,19.0,1.0,3115.0,3062.0,171.0,390.50653167864135,Chhattisgarh,Balod,"District and Sessions Court, Balod"
5.0,6.0,19.0,10198.0,7334.0,172.0,374.63212435233163,Himachal Pradesh,Mandi,"Chief Judicial Magistrate, Mandi"
14.0,9.0,5.0,32529.0,23964.0,173.0,302.54172926055753,Haryana,Jind,"Chief Judicial Magistrate Courts, Jind"
9.0,10.0,13.0,4022.0,1915.0,173.0,465.4422976501305,Rajasthan,Bundi,ACJM JM - K Patan Taluka
13.0,74.0,10.0,3007.0,2646.0,173.0,148.8718820861678,Uttar Pradesh,Sambhal at Chandausi,Chief Judicial Magistrate Sambhal at Chandausi Headquarter
1.0,35.0,13.0,27909.0,27589.0,174.0,546.5048388850629,Maharashtra,Sangli,DISTRICT AND SESSIONS COURT SANGLI
16.0,9.0,10.0,2107.0,2097.0,174.0,252.78779208392945,West Bengal,Purba Medinipur,"Addl District and Seesion Judge, Haldia"
1.0,2.0,1.0,24535.0,24070.0,174.0,559.7178230162027,Maharashtra,Dhule,"DISTRICT AND SESSIONS COURT, DHULE"
15.0,2.0,7.0,5597.0,5336.0,175.0,342.8474512743628,Uttarakhand,Pauri Garhwal,Addl. Chief Judicial Magistrate
5.0,5.0,8.0,3139.0,2257.0,176.0,292.3894550287993,Himachal Pradesh,Solan,"Chief Judicial Magistrate, TC Arki"
11.0,10.0,8.0,883.0,857.0,176.0,328.4200700116686,Orissa,Kalahandi,"Additional District  and Sessions Judge,Dharamgarh"
23.0,13.0,1.0,27637.0,21848.0,176.0,395.1425759794946,Madhya Pradesh,Datia,DISTRICT AND SESSIONS COURT DATIA MP
23.0,43.0,1.0,89526.0,70570.0,176.0,401.6494969533797,Madhya Pradesh,Sagar,DISTRICT AND SESSIONS COURT SAGAR MP
13.0,45.0,3.0,14849.0,13007.0,178.0,307.45221803644193,Uttar Pradesh,Baghpat,Chief Judicial Magistrate
6.0,15.0,3.0,19025.0,18765.0,178.0,285.255102584599,Assam,Nalbari,Chief Judicial Magistrate
18.0,15.0,1.0,4976.0,4822.0,179.0,284.1860223973455,Chhattisgarh,Bastar,District Court Bastar at Jagdalpur
5.0,2.0,12.0,3762.0,2681.0,179.0,317.1932114882506,Himachal Pradesh,Kangra,"Additional Chief Judicial Magistrate, Dehra"
19.0,1.0,1.0,271.0,269.0,179.0,342.42007434944236,Mizoram,Aizawl,Chief Judicial Magistrate
1.0,21.0,2.0,22164.0,14724.0,180.0,346.87143439282806,Maharashtra,Thane,C.J.M. COURT THANE
15.0,2.0,2.0,2215.0,1844.0,180.0,303.03091106290674,Uttarakhand,Pauri Garhwal,District and Sessions Judge
12.0,4.0,2.0,4213.0,4199.0,180.0,326.42176708740175,Jammu and Kashmir,Anantnag,Principal District Judge
9.0,11.0,19.0,6172.0,3107.0,180.0,365.1580302542646,Rajasthan,Hanumangarh,ACJM MJM-BHADRA TALUKA HQ
5.0,7.0,2.0,1096.0,1017.0,180.0,300.5368731563422,Himachal Pradesh,Bilaspur,"Addl. District and Session Court,Ghumarwin"
14.0,7.0,2.0,38586.0,38218.0,180.0,312.9327803652729,Haryana,Hisar,"District and Sessions Courts, Hisar"
5.0,5.0,5.0,4774.0,3671.0,181.0,374.16208117679116,Himachal Pradesh,Solan,Chief Judicial Magistrate
9.0,31.0,11.0,6696.0,5651.0,181.0,341.3440099097505,Rajasthan,Bhilwara,DJ/ADJ - Bhilwara District HQ
16.0,2.0,10.0,8084.0,8047.0,182.0,272.95389586181193,West Bengal,Hooghly,"ADDITIONAL DISTRICT AND SESSIONS JUDGE, SERAMPORE"
9.0,9.0,36.0,1530.0,955.0,182.0,268.82513089005244,Rajasthan,Udaipur,ACJM - Kanore Taluka
9.0,8.0,11.0,3659.0,2534.0,182.5,337.08445146014213,Rajasthan,Merta (Nagaur),DJ-Merta District HQ
16.0,8.0,2.0,7758.0,7714.0,183.0,374.1441534871662,West Bengal,Birbhum,District and Sessions Judges
18.0,16.0,5.0,1096.0,692.0,183.0,345.58381502890165,Chhattisgarh,Jashpur,Civil Judge Class-2/Judicial Magistrate 1st Class
14.0,5.0,1.0,54876.0,54387.0,183.0,303.38209498593415,Haryana,Faridabad,"District and Sessions Courts, Faridabad"
16.0,20.0,19.0,1950.0,1809.0,183.0,342.62631288004417,West Bengal,South Twenty Four Parganas,Additional District Judge Establishment
20.0,5.0,2.0,1704.0,1697.0,183.0,324.61402474955804,Tripura,Unakoti  Tripura,The District and Sessions Judge
2.0,23.0,1.0,17136.0,17133.0,184.0,406.30327438277016,Andhra Pradesh,West Godavari,"Principal District and Sessions Court, Eluru"
10.0,9.0,6.0,8319.0,8249.0,184.0,324.91841435325495,Tamil Nadu,Thoothukudi,"Chief Judicial Magistrate court complex, Thoothuku"
16.0,4.0,8.0,3663.0,3429.0,184.0,292.0924467774861,West Bengal,Jalpaiguri,Addl Dist  and Sessions Judge Court
12.0,15.0,2.0,750.0,739.0,185.0,267.06495263870096,Jammu and Kashmir,Doda,Principal District Judge
5.0,6.0,4.0,4255.0,2080.0,186.0,306.32451923076917,Himachal Pradesh,Mandi,"Chief Judicial Magistrate, TC Gohar"
16.0,25.0,1.0,1389.0,1365.0,186.0,516.1098901098901,West Bengal,Jhargram,dj
15.0,5.0,15.0,15116.0,11610.0,186.0,473.7677863910422,Uttarakhand,Dehradun,ACJM_Vikasnagar
16.0,8.0,13.0,923.0,890.0,186.5,257.4921348314606,West Bengal,Birbhum,BOLPUR ADJ COURT
10.0,32.0,20.0,3817.0,3637.0,187.0,613.1608468518009,Tamil Nadu,Tiruvallur,"Chief Judicial Magistrate Court, Tiruvallur"
16.0,14.0,4.0,19227.0,12536.0,187.0,392.849952137843,West Bengal,North  Twenty Four Parganas,Barasat Chief Judicial Magistrate
16.0,22.0,9.0,1092.0,1087.0,187.0,216.87396504139838,West Bengal,Nadia,Addl. District Judge
16.0,6.0,10.0,548.0,535.0,188.0,284.37196261682243,West Bengal,Coochbehar,"Addl. District & Sessions Judge , Tufanganj"
16.0,14.0,3.0,25332.0,24550.0,188.0,272.59971486761714,West Bengal,North  Twenty Four Parganas,Barasat District Judge
10.0,24.0,3.0,2895.0,2892.0,189.0,269.98547717842325,Tamil Nadu,Erode,"Principal District Court, Erode"
9.0,35.0,30.0,3508.0,1731.0,189.0,369.0831889081456,Rajasthan,Sikar,ACJM REENGUS TALUKA HQ
23.0,4.0,1.0,18784.0,12906.0,190.0,397.15698124903145,Madhya Pradesh,Harda,DISTRICT AND SESSIONS COURT HARDA MP
22.0,21.0,1.0,16585.0,16537.0,190.0,321.91008042571207,Punjab,Pathankot,"DISTRICT AND SESSIONS COURTS, PATHANKOT"
13.0,76.0,1.0,608.0,608.0,190.0,518.2138157894736,Uttar Pradesh,Shamli,"District and session judge,shamli"
16.0,13.0,7.0,10027.0,5305.0,190.0,579.5604147031103,West Bengal,South Dinajpur,ACJM and JM Court Buniadpur
6.0,20.0,8.0,1544.0,1538.0,190.0,344.1378413524057,Assam,Barpeta,Addl. District and Sessions Judge
10.0,6.0,6.0,6503.0,3974.0,190.5,367.6502264720684,Tamil Nadu,Nagapattinam,"Chief Judicial Magistrate Court,Nagapattinam"
18.0,16.0,2.0,1838.0,1372.0,190.5,367.79737609329453,Chhattisgarh,Jashpur,Chief Judicial Magistrate Court Jashpur
5.0,4.0,2.0,5099.0,4054.0,191.0,332.96299950666014,Himachal Pradesh,Una,"Chief Judicial Magistrate,TC Amb"
5.0,6.0,5.0,4977.0,1652.0,191.0,289.65799031477,Himachal Pradesh,Mandi,"Chief Judicial Magistrate, TC Karsog"
12.0,4.0,10.0,380.0,324.0,192.0,386.52469135802465,Jammu and Kashmir,Anantnag,Chief Judicial Civil Magistrate
13.0,11.0,3.0,10342.0,10195.0,193.0,338.2909269249633,Uttar Pradesh,Shravasti,"Cheif Judicial Magistrate, Shravasti"
9.0,27.0,8.0,3297.0,3129.0,193.0,322.73282198785563,Rajasthan,Balotra Barmer,ADJ-Barmer
13.0,41.0,2.0,6406.0,6343.0,195.0,342.00867097587894,Uttar Pradesh,Deoria,District and Sessions Judge
9.0,9.0,44.0,1629.0,798.0,196.0,349.577694235589,Rajasthan,Udaipur,ACJM - Jhadol Taluka
3.0,20.0,8.0,65237.0,58406.0,197.0,314.9318734376605,Karnataka,BENGALURU,"AddlChief Metropolitan Magistrate Court, Bengaluru"
20.0,9.0,1.0,1333.0,1314.0,197.0,340.60654490106543,Tripura,Sepahijala Tripura,"District and Sessions Judge, Sepahijala, Sonamura"
14.0,3.0,2.0,4949.0,4855.0,197.0,409.80926879505677,Haryana,Ambala,Chief Judicial Magistrate
9.0,18.0,19.0,1979.0,1811.0,197.0,625.6924351187189,Rajasthan,Jhunjhunu,ADJ-CHIRAWA HQ
9.0,33.0,11.0,1044.0,996.0,197.5,306.84738955823286,Rajasthan,Churu,DJ ADJ RATANGARH COURT COMPLEX CHURU
18.0,13.0,1.0,3481.0,3371.0,198.0,306.06793236428365,Chhattisgarh,Kanker,District And Sessions Judge
23.0,29.0,1.0,21416.0,18489.0,198.0,410.7308129157877,Madhya Pradesh,Bhind,DISTRICT AND SESSIONS COURT BHIND MP
7.0,15.0,2.0,11935.0,10386.0,198.0,427.9084344309648,Jharkhand,Seraikella,Chief Judicial Magistrate
9.0,33.0,12.0,2046.0,754.0,198.5,398.68037135278513,Rajasthan,Churu,CJM ACJM JM RATANGARH COURT COMPLEX CHURU
22.0,18.0,8.0,2344.0,2115.0,199.0,333.8562647754137,Punjab,Hoshiarpurr,CHIEF JUDICIAL MAGISTRATE GARHSHANKAR
9.0,6.0,20.0,3246.0,1581.0,199.0,353.33206831119537,Rajasthan,Bikaner,ACJM SRI DUNGARGARH
9.0,6.0,19.0,278.0,272.0,200.0,318.66911764705884,Rajasthan,Bikaner,ACJM DUNGARGARH
1.0,34.0,1.0,27632.0,27418.0,200.0,530.138886862645,Maharashtra,Kolhapur,DISTRICT AND SESSIONS COURT KOLHAPUR
12.0,7.0,3.0,1351.0,1349.0,200.0,314.6634544106745,Jammu and Kashmir,Ganderbal,Principal District Judge
13.0,10.0,8.0,883.0,760.0,200.5,281.0407894736842,Uttar Pradesh,Lakhimpur,Cheif Judicial Magistrate
18.0,19.0,2.0,6305.0,3012.0,201.0,323.2795484727756,Chhattisgarh,Balod,"CJM and Judicial Magistrate,  Balod"
4.0,16.0,1.0,8685.0,8154.0,201.0,343.1028942850134,Kerala,Wayanad,"DISTRICT COURT,  KALPETTA"
16.0,17.0,19.0,676.0,667.0,201.0,341.8290854572714,West Bengal,Darjeeling,Additional Chief Judicial Magistrate
1.0,27.0,1.0,32213.0,31684.0,202.0,512.4344464082818,Maharashtra,Beed,DIST.AND SESSION COURT BEED
9.0,30.0,7.0,10895.0,6858.0,203.0,363.1125692621756,Rajasthan,Chittorgarh,CJM ACJM JM - Chittorgarh District HQ
9.0,27.0,4.0,2521.0,2236.0,203.0,346.2254025044723,Rajasthan,Balotra Barmer,DJ ADJ-Balotra District HQ
16.0,10.0,6.0,909.0,908.0,203.5,335.30176211453744,West Bengal,Purulia,ADJ Raghunathpur
12.0,16.0,2.0,109.0,107.0,205.0,267.4672897196262,Jammu and Kashmir,Leh,Principal District Judge
16.0,22.0,16.0,2741.0,1690.0,205.0,327.4846153846154,West Bengal,Nadia,Addl. District and Sessions Judge Ranaghat
23.0,20.0,1.0,46923.0,30372.0,205.0,399.6612998814698,Madhya Pradesh,Chhindwara,DISTRICT AND SESSIONS COURT CHHINDWARA MP
6.0,4.0,5.0,16565.0,16177.0,208.0,368.89936329356493,Assam,Morigaon,"Chief Judicial Magistrate,Morigaon"
9.0,3.0,4.0,5695.0,5102.0,208.0,398.6324970599765,Rajasthan,Dausa,DJ ADJ MACT - Dausa District HQ
10.0,31.0,9.0,16012.0,7100.0,208.0,443.32563380281687,Tamil Nadu,Kancheepuram,"Chief Judicial Magistrate Court, CGL"
13.0,62.0,3.0,61289.0,45685.0,209.0,513.1211776294189,Uttar Pradesh,Unnao,Chief Judicial Magistrate
10.0,19.0,3.0,6581.0,5631.0,209.0,355.85988279168885,Tamil Nadu,Karur,The Chief Judicial Magistrate Court
1.0,31.0,1.0,20832.0,20470.0,209.0,518.9504152418173,Maharashtra,Satara,DISTRICT  SESSIONS COURT SATARA.
6.0,9.0,3.0,1554.0,1331.0,210.0,338.7948910593538,Assam,Bongaigaon,District And Sessions Judge
1.0,28.0,12.0,2421.0,2412.0,210.0,536.4423714759536,Maharashtra,Latur,Additional District and Sessions Court Nilanga
10.0,32.0,19.0,4301.0,4239.0,210.0,357.0217032318943,Tamil Nadu,Tiruvallur,"Principal District and Sessions Court, Tiruvallur"
10.0,3.0,15.0,11425.0,10277.0,210.0,353.197820375596,Tamil Nadu,Tirunelveli,"CJM, JM I, JM II, JM III, JM IV, JM V Tirunelveli"
33.0,2.0,3.0,280.0,220.0,210.0,394.15,Ladakh,Leh,Chief Judicial Magistrate
10.0,22.0,3.0,5887.0,3681.0,211.0,429.6321651725075,Tamil Nadu,Tiruvannamalai,"Chief Judicial Magistrate, Tiruvannamalai"
14.0,13.0,5.0,38375.0,34331.0,212.0,394.7915003932306,Haryana,Sonepat,Chief Judicial Magistrate Sonipat
15.0,9.0,1.0,14387.0,13332.0,212.0,334.22277227722765,Uttarakhand,Haridwar,District and Sessions Judge
12.0,10.0,2.0,1025.0,1014.0,213.5,340.0226824457594,Jammu and Kashmir,Shopian,Principal District Judge Shopian
9.0,38.0,9.0,7121.0,6334.0,214.0,470.15629933691184,Rajasthan,Jaipur District,DJ ADJ-Jaipur District HQ
13.0,31.0,6.0,4263.0,3477.0,214.0,603.0330744895025,Uttar Pradesh,Pratapgarh,Addl. Chief Judicial Magistrate Outlying Kunda
16.0,19.0,1.0,7596.0,7550.0,214.0,351.6390728476821,West Bengal,Bankura,"District and Sessions Judge ,Bankura"
12.0,20.0,2.0,901.0,894.0,214.0,395.5458612975392,Jammu and Kashmir,Kulgam,Principal District Judge
9.0,13.0,26.0,3282.0,3188.0,214.0,360.042973651192,Rajasthan,Bharatpur,ADJ - Deeg Taluka
29.0,5.0,1.0,11451.0,11442.0,214.5,378.4118161160636,Telangana,Mahabubnagar,"Prl.District Court, Mahabubnagar"
9.0,10.0,16.0,5575.0,2508.0,215.0,343.39513556618823,Rajasthan,Bundi,ACJM JM - Nainwan Taluka
16.0,6.0,17.0,128.0,128.0,215.0,391.828125,West Bengal,Coochbehar,"Additional District and Sessions Judge, Mekhliganj"
9.0,38.0,38.0,117.0,116.0,215.0,210.3793103448276,Rajasthan,Jaipur District,ADJ - Chomu
12.0,14.0,3.0,1355.0,1348.0,215.0,410.1097922848664,Jammu and Kashmir,Ramban,Chief Judicial Magistrate
9.0,34.0,2.0,4529.0,3603.0,215.0,440.9075770191507,Rajasthan,Dholpur,DJ ADJ - Dholpur District HQ
16.0,7.0,12.0,874.0,874.0,215.5,370.5709382151029,West Bengal,Paschim Medinpur,pmghataladjdb
9.0,35.0,25.0,5220.0,3233.0,216.0,389.2100216517168,Rajasthan,Sikar,ACJM JM SHRIMADHOPUR TALUKA HQ
18.0,23.0,5.0,1561.0,1537.0,216.0,450.3083929733247,Chhattisgarh,Balodabazar,DISTRICT AND SESSION JUDGE EST.
26.0,11.0,2.0,68454.0,63435.0,217.0,437.919870733822,Delhi,South East,"Chief Metropolitan Magistrate, South-East, Saket"
11.0,23.0,2.0,2353.0,2332.0,217.0,306.3434819897084,Orissa,Kandhamal,"District & Sessions Judge, Kandhamal, Phulbani"
23.0,10.0,1.0,56860.0,42790.0,217.0,365.06716522552,Madhya Pradesh,Khandwa,DISTRICT AND SESSIONS COURT KHANDWA MP
2.0,4.0,1.0,20806.0,19536.0,217.5,364.6954340704341,Andhra Pradesh,East Godavari,"Prl. District Court,Rajamahendravaram"
9.0,23.0,11.0,2465.0,1173.0,218.0,387.69053708439895,Rajasthan,Pratapgarh,ACJM - TALUKACOURT CHHOTISADARI
29.0,9.0,26.0,870.0,870.0,219.0,374.9609195402299,Telangana,Rangareddy,Addl District and Sessions Court
13.0,18.0,3.0,72456.0,48078.0,219.0,384.62009650983816,Uttar Pradesh,Budaun,Chief Judicial Magistrate
19.0,1.0,3.0,1006.0,1004.0,219.0,409.3217131474104,Mizoram,Aizawl,Dst. Judge and Addl. Dst. Judges
9.0,39.0,14.0,1502.0,810.0,219.0,296.3962962962962,Rajasthan,Jodhpur District,ADJ Phalodi HQ
15.0,1.0,8.0,25852.0,17726.0,219.0,416.8541690172628,Uttarakhand,Nainital,haldwani_acjm
9.0,18.0,13.0,3284.0,3166.0,219.0,383.6522425773847,Rajasthan,Jhunjhunu,ADJ-Khetri Taluka HQ
9.0,23.0,6.0,12307.0,7006.0,220.0,430.91121895518125,Rajasthan,Pratapgarh,CJM ACJM-PGH ACJM-ARND JM AJM JJB COURT PRATAPGARH
9.0,11.0,6.0,10889.0,6612.0,220.0,406.0087719298246,Rajasthan,Hanumangarh,CJM ACJM MJM AMJM-Hanumangarh District HQ
23.0,41.0,1.0,25276.0,17851.0,220.0,379.703658058372,Madhya Pradesh,Mandla,DISTRICT AND SESSIONS COURT MANDLA MP
12.0,4.0,8.0,113.0,113.0,221.0,538.8407079646016,Jammu and Kashmir,Anantnag,Chief Judicial Civil Magistrate
18.0,1.0,1.0,4385.0,4267.0,221.0,393.4806655730021,Chhattisgarh,Korba,District and Sessions Judge Korba
20.0,2.0,6.0,1928.0,1889.0,221.0,318.7861302276337,Tripura,North Tripura,District And Sessions Judge
11.0,12.0,3.0,1507.0,1406.0,221.5,343.6216216216216,Orissa,Jharsuguda,"District And Sessions Judge,Jharsuguda"
20.0,10.0,1.0,976.0,956.0,222.0,318.8702928870293,Tripura,Khowai Tripura,"District and Sessions Judge Establishment, Khowai"
23.0,18.0,1.0,17854.0,13608.0,223.0,414.98295120517344,Madhya Pradesh,Barwani,DISTRICT AND SESSIONS COURT BARWANI MP
9.0,3.0,16.0,1259.0,1184.0,223.5,352.0236486486486,Rajasthan,Dausa,ADJ-Lalsot Court Complex
9.0,33.0,7.0,2586.0,2334.0,224.0,450.74078834618683,Rajasthan,Churu,DJ ADJ RAJGARGH COURT COMPLEX CHURU
12.0,8.0,2.0,1678.0,1671.0,224.0,324.91023339317775,Jammu and Kashmir,Budgam,Principal District Judge
26.0,10.0,2.0,49417.0,46455.0,225.0,370.87090732967386,Delhi,South,"Chief Metropolitan Magistrate, South, Saket"
23.0,28.0,1.0,20335.0,15008.0,226.0,477.240605010661,Madhya Pradesh,Vidisha,DISTRICT AND SESSIONS COURT VIDISHA MP
9.0,13.0,13.0,10542.0,9455.0,226.0,444.9279746166049,Rajasthan,Bharatpur,DJ ADJ - Bharatpur District HQ
9.0,7.0,44.0,2068.0,1727.0,227.0,342.59293572669367,Rajasthan,Ganganagar,ACJM - PADAMPUR TALUKA
9.0,26.0,23.0,3944.0,1226.0,227.5,377.64763458401313,Rajasthan,Sirohi,ACJM Sheoganj Taluka
9.0,31.0,30.0,2887.0,1165.0,228.0,334.7845493562232,Rajasthan,Bhilwara,ACJM GANGAPUR CRIMINAL CASES
9.0,20.0,18.0,865.0,841.0,229.0,336.4375743162901,Rajasthan,Kota,ACJMRENT - Kota HQ
10.0,16.0,1.0,1147.0,971.0,229.0,328.19052523171985,Tamil Nadu,The Nilgiris,"District court, The Nilgiris"
5.0,6.0,7.0,5098.0,3918.0,229.0,373.9022460439,Himachal Pradesh,Mandi,"Cheif Judicial Magistrate, TC Sundernagar"
12.0,3.0,3.0,1476.0,1467.0,229.0,373.8616223585548,Jammu and Kashmir,Baramulla,Principal District Judge
11.0,4.0,2.0,8703.0,8217.0,229.0,354.04016064257036,Orissa,Ganjam,"District Civil and  Sessions Court, Berhampur"
33.0,2.0,2.0,160.0,158.0,229.5,324.4620253164557,Ladakh,Leh,Principal District Judge
12.0,1.0,4.0,2535.0,2452.0,230.0,440.53955954323004,Jammu and Kashmir,Kathua,Chief Judicial Magistrate
9.0,2.0,30.0,1937.0,1903.0,231.0,392.5853914871256,Rajasthan,Alwar,ADJ - Tijara
16.0,6.0,13.0,324.0,321.0,232.0,377.3239875389408,West Bengal,Coochbehar,"Additional District & Sessions Judge , Mathabhanga"
4.0,5.0,1.0,22583.0,22556.0,232.0,338.49835963823375,Kerala,Kozhikode,"District and Sessions Court, Kozhikode"
18.0,4.0,1.0,11209.0,10571.0,232.0,378.84949389840136,Chhattisgarh,Surguja,District and Sessions Court Surguja CG
15.0,5.0,3.0,1732.0,1725.0,232.0,375.09101449275363,Uttarakhand,Dehradun,ADJ_Rishikesh
1.0,23.0,10.0,90622.0,79389.0,232.0,360.4574185340537,Maharashtra,Mumbai CMM Courts,ADDL. CHIEF METROPOLITAN MAGISTRATE COURT
16.0,18.0,18.0,2628.0,2596.0,232.5,443.00577812018486,West Bengal,Purba Bardhaman,Additional district and Sessions Judge
20.0,5.0,5.0,5102.0,5068.0,233.0,361.7202052091555,Tripura,Unakoti  Tripura,Chief Judicial Magistrate
18.0,6.0,1.0,16867.0,15525.0,233.0,533.6067632850242,Chhattisgarh,Raigarh,District and Sessions Court Raigarh
9.0,19.0,34.0,1682.0,1637.0,233.0,374.85888821014055,Rajasthan,Pali,ADJ-Jaitaran Taluka Court
2.0,4.0,31.0,1622.0,1620.0,233.5,329.61728395061726,Andhra Pradesh,East Godavari,"III ADDL.JFCM COURT,RAJAHMUNDRY"
5.0,6.0,2.0,4164.0,2546.0,234.0,353.1087981146897,Himachal Pradesh,Mandi,"Cheif Judicial Magistrate, TC Sarkaghat"
9.0,8.0,40.0,3153.0,1875.0,234.0,358.59946666666673,Rajasthan,Merta (Nagaur),ACJM-Parbatsar Taluka HQ(criminal)
17.0,24.0,18.0,1864.0,1862.0,235.0,551.202470461869,Gujarat,Junagadh,visavadar_addldj Court
12.0,22.0,2.0,1300.0,1295.0,235.0,346.66949806949805,Jammu and Kashmir,Kishtwar,Principal District Judge
13.0,8.0,3.0,79199.0,69333.0,235.0,414.70449857932016,Uttar Pradesh,Ghaziabad,Chief Judicial Magistrate
23.0,3.0,1.0,15299.0,11374.0,235.0,447.73808686477935,Madhya Pradesh,Hoshangabad,DISTRICT AND SESSION COURT HOSHANGABAD MP
12.0,3.0,12.0,224.0,212.0,235.5,588.561320754717,Jammu and Kashmir,Baramulla,ChiefJudicial Magistrate
